928,590,461,421,416,408,400,389,418,468,511,601,641,513,0,341,7,0,0,0,0,0,0,0,104,207,8,43,61,59,433,0,0,0,0,572,944,744,594,436,346,263,241,190,172,164,158,136,121,125,109,154,91,52,31,28,30,145,309,7021,333,429,613,714,884,1003
1234,637,495,437,402,359,344,321,341,378,403,471,661,993,724,632,0,0,0,5,0,0,0,0,192,123,9,37,61,74,485,293,0,1127,1141,1155,737,525,392,290,214,170,159,140,123,124,106,94,90,77,66,84,0,0,0,0,9,224,433,6683,211,265,394,552,794,1094
1839,682,531,452,425,374,358,335,311,284,278,310,350,485,775,1245,1087,964,865,761,644,552,487,412,353,101,17,63,150,256,524,890,968,1113,0,0,243,250,205,150,116,108,94,83,79,87,82,85,58,37,27,30,0,0,0,0,0,397,591,6327,100,115,154,259,474,922
1506,710,531,375,397,376,351,309,303,292,239,219,196,210,273,290,198,180,167,161,146,91,88,76,52,28,8,26,44,59,76,89,110,117,0,0,480,251,132,80,60,51,41,44,53,71,45,23,0,0,0,0,0,0,0,93,256,832,767,5973,49,53,39,23,0,0
1158,957,714,355,364,347,358,339,306,265,216,185,137,130,229,402,197,170,131,118,138,97,79,66,45,25,9,26,42,62,84,87,94,110,135,452,466,0,0,0,7,6,15,21,44,25,0,0,0,0,0,0,0,0,0,168,280,1139,591,5542,22,19,13,14,0,0
634,1215,940,334,341,321,305,308,335,310,261,224,134,0,0,266,178,166,138,115,122,101,73,63,46,22,8,22,38,58,59,60,77,91,120,289,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,107,303,368,980,0,5221,6,0,0,0,0,0
0,775,1518,325,311,298,275,272,292,304,276,289,277,135,0,162,164,153,125,98,91,80,58,42,35,16,3,16,23,33,31,45,51,58,138,209,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,348,461,775,0,5197,0,0,0,0,0,0
0,0,1327,333,312,299,249,242,254,278,237,245,247,272,155,151,145,145,129,102,98,76,57,40,28,10,0,5,8,14,13,22,30,44,204,112,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,497,547,505,0,5183,0,0,0,0,0,0
0,0,1139,315,293,292,266,245,200,220,207,204,189,176,157,136,119,112,102,79,70,57,47,27,18,0,0,6,10,14,8,0,14,28,162,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,716,602,520,450,413,5169,0,0,11,10,9,9
5,23,969,302,283,269,242,251,215,202,190,167,181,153,137,123,111,100,93,82,70,41,29,12,0,0,15,27,33,45,57,0,0,14,129,0,3,0,76,51,33,0,0,0,0,0,0,0,0,0,6,0,497,789,610,511,449,358,337,4728,0,0,49,43,53,26
0,23,762,292,264,257,225,242,230,195,193,167,161,141,122,112,98,74,57,46,43,29,15,0,0,14,28,39,49,67,134,13,0,0,101,56,32,5,52,98,159,0,0,0,0,0,0,275,466,618,760,869,970,593,430,331,278,244,277,4537,0,0,161,84,37,0
6,27,580,276,253,241,218,203,198,181,163,156,151,134,106,96,87,73,55,44,28,15,0,0,15,30,47,52,56,73,211,26,16,0,9,5,0,0,0,0,173,0,0,0,163,282,407,501,327,242,193,172,166,175,179,195,217,217,264,4380,1020,629,339,0,0,0
0,6,408,255,261,225,188,186,176,160,142,140,127,129,102,99,81,63,36,32,15,0,0,14,25,35,50,60,62,84,330,90,52,21,0,0,0,0,0,0,187,105,0,195,302,211,202,151,144,139,130,142,149,164,190,209,215,206,303,3189,717,507,301,0,0,0
6,0,249,216,222,229,202,176,175,150,122,125,114,108,76,69,61,50,20,12,0,0,14,30,48,62,74,86,87,103,428,48,0,0,0,0,0,0,0,22,141,284,314,343,185,131,131,93,96,111,98,105,115,136,162,178,183,176,317,2647,926,690,578,0,9,9
421,253,244,215,198,197,199,165,157,150,114,108,88,88,67,50,41,36,14,0,0,16,23,33,61,81,93,87,97,116,559,32,0,0,0,0,0,0,0,0,6,11,19,23,36,45,59,47,60,79,71,84,107,132,152,164,158,156,439,2009,1178,782,1151,976,827,615
277,244,227,222,189,163,171,158,131,128,93,98,77,68,50,41,28,16,0,0,12,31,49,49,64,84,114,124,126,140,658,0,0,0,0,0,42,28,14,0,0,0,0,10,18,18,19,19,41,57,59,67,111,131,134,161,153,147,695,1150,1551,348,326,272,302,311
267,251,227,211,192,155,141,152,133,123,97,73,54,58,38,24,14,0,0,11,31,47,64,80,85,95,110,128,128,144,757,395,229,30,24,37,56,0,0,0,0,0,0,0,8,12,0,15,34,39,50,69,128,114,108,189,111,89,596,0,1370,324,314,282,271,279
241,228,221,207,186,167,131,133,112,87,89,76,46,41,26,9,0,0,18,20,34,60,69,92,106,115,132,131,140,147,453,443,534,104,124,88,47,0,0,0,0,0,6,26,50,97,0,0,14,25,44,57,138,75,82,114,0,48,535,0,1187,305,292,268,277,271
230,229,200,202,168,159,129,115,105,84,80,69,42,30,20,0,0,11,33,39,46,73,87,114,120,127,157,148,154,171,298,373,815,133,60,0,0,0,0,0,0,8,0,0,0,121,12,0,0,18,31,37,86,0,68,47,0,69,487,8,1025,298,270,240,238,244
191,197,168,171,152,127,111,100,83,58,50,50,34,12,0,0,16,29,43,58,56,73,81,110,135,142,170,186,182,208,278,349,1064,70,0,0,0,0,0,0,0,22,36,50,64,194,30,13,0,0,6,25,48,0,54,0,0,113,426,8,837,310,253,219,214,215
189,185,188,170,163,139,112,94,85,45,25,19,15,0,0,12,25,38,46,76,78,89,98,114,145,162,184,211,215,222,256,315,1283,48,0,0,0,0,0,0,0,0,0,0,37,263,44,28,15,0,0,18,27,41,81,80,141,197,348,8,655,324,296,243,210,206
179,155,159,157,144,123,100,75,64,45,20,5,0,0,14,30,45,62,62,83,100,121,123,140,149,170,178,215,222,227,241,277,1460,54,7,0,0,0,0,0,0,0,0,0,24,342,65,51,37,15,0,0,13,31,45,62,73,87,229,0,473,307,287,218,199,196
164,137,130,124,128,109,99,84,57,37,8,0,0,8,34,72,76,80,97,100,102,134,124,153,160,177,181,220,236,254,269,299,1667,41,0,0,0,0,0,0,0,0,0,0,17,430,73,59,39,17,13,0,0,16,32,40,57,78,152,0,284,299,341,198,160,179
151,126,110,104,115,100,85,76,50,37,11,0,0,0,0,38,79,86,105,111,121,145,141,152,169,190,189,219,247,273,289,312,1857,26,0,0,0,0,0,0,0,0,0,0,0,492,85,70,53,37,32,16,0,0,13,27,43,65,93,0,117,218,438,217,154,153
144,127,98,80,80,81,61,55,39,26,6,0,0,0,0,22,64,94,124,121,144,174,180,191,191,217,225,227,236,274,288,326,2057,25,0,0,0,0,0,0,13,14,0,0,0,574,98,81,72,49,45,26,15,0,0,19,33,55,43,0,0,0,310,193,146,141
120,114,104,76,63,58,46,36,25,16,0,0,0,0,0,23,49,86,122,138,155,176,187,188,193,222,233,245,243,259,281,335,2273,29,9,0,0,0,0,0,41,15,0,0,0,649,106,94,89,58,56,39,27,10,0,0,17,13,0,0,0,0,204,185,120,106
