550,788,1055,1379,1695,1961,2213,2426,2606,2800,2972,3136,1645,2389,97,65,26,0,0,0,6,41,72,94,784,2599,1324,658,350,274,66,84,141,299,551,1028,2074,649,105,86,73,88,127,224,450,304,87,56,17,0,0,0,0,35,41,57,66,125,251,524,1044,2073,74,27,14,19,90,130,168,219,156,144,3883,1811,1619,1402,1158,926,711,606,516,421,335,269,199,140,85,41,8,24,76,131,209,274,346,449
176,394,524,615,607,530,443,347,318,292,295,251,202,1490,97,74,43,5,0,0,12,50,78,105,440,1512,1487,1120,756,773,164,245,387,625,847,1141,1271,414,145,132,165,178,231,311,361,212,101,64,33,0,0,0,0,100,94,152,232,378,590,842,1112,1085,74,42,19,0,9,23,37,57,77,103,1963,311,355,400,420,360,168,123,106,93,87,67,66,67,48,33,5,22,55,67,70,91,113,130
203,501,619,661,524,396,292,236,255,242,248,175,139,1300,79,52,27,0,0,0,0,41,73,109,297,886,1191,1154,954,1440,318,442,604,824,937,1017,804,305,161,176,215,237,295,321,273,165,80,54,23,0,0,0,0,246,240,336,408,574,719,865,860,573,81,54,28,11,0,7,21,34,65,101,1734,185,276,362,469,492,174,115,77,59,64,44,39,34,28,25,11,22,34,43,44,68,83,114
244,778,726,682,352,216,147,126,219,198,202,106,74,1168,104,53,26,0,0,0,0,52,134,213,388,844,1496,2111,2614,3994,2516,4637,8799,8477,8019,7540,6668,5900,5445,5217,4985,4786,4617,4435,4247,4100,1096,554,162,0,0,0,0,675,794,1355,2370,2170,1844,1448,967,530,210,145,90,55,6,0,9,31,69,97,1569,73,122,226,420,809,197,140,69,16,32,11,15,17,12,7,16,14,16,18,21,54,85,139
302,1260,628,313,0,28,62,85,273,137,73,0,0,1038,101,66,37,0,0,0,0,0,7,0,0,7,12,0,1344,6514,3642,4614,4404,0,0,332,664,514,255,208,106,15,10,0,0,2874,953,642,265,0,0,0,0,1207,1036,1309,1204,0,0,0,0,0,0,0,0,0,0,0,0,29,69,97,1456,6,0,0,0,683,223,183,105,0,0,0,0,0,0,0,0,0,0,0,0,45,90,156
437,1085,0,0,8,51,72,93,206,0,0,0,0,967,86,59,25,0,0,0,0,0,0,0,0,0,0,0,690,8958,3481,3330,2117,0,0,0,392,738,293,278,182,0,0,0,0,2375,1233,993,502,9,0,0,0,1734,1048,1015,630,0,0,0,0,0,0,0,0,0,0,0,6,38,56,88,1368,3,0,0,9,546,220,218,186,60,0,0,0,0,0,0,0,0,0,0,0,65,131,193
632,834,0,0,0,32,40,72,127,0,0,0,188,895,83,56,34,0,0,0,0,0,0,0,0,0,0,0,0,10392,2874,2248,1082,8,0,0,0,555,259,308,341,145,0,0,0,1744,1429,1423,926,0,0,0,0,2227,929,665,317,0,0,0,0,0,0,0,0,0,0,0,0,20,48,86,1288,0,0,0,0,390,233,226,193,112,0,0,0,0,0,0,0,0,0,0,0,107,151,192
1014,497,0,0,0,29,48,98,121,114,187,271,355,626,72,56,20,0,0,0,0,0,0,0,0,8,0,0,0,11527,2225,1456,552,13,0,0,0,405,235,258,323,265,0,0,0,1009,1435,1875,1811,0,0,0,1330,2573,680,403,198,6,0,0,0,0,0,5,0,0,0,0,0,12,47,74,1214,0,0,0,0,224,216,243,247,216,0,0,0,0,0,0,0,0,11,13,0,169,213,231
864,0,0,0,0,32,49,77,87,99,108,114,112,389,75,52,20,0,0,0,0,12,64,138,0,28068,25971,23277,19958,16605,2640,1235,352,16,0,0,8,244,170,201,327,520,451,382,316,515,967,1870,3619,3568,3507,3429,3378,1974,681,285,141,30,24,21,36,30,21,37,11,0,0,0,0,14,38,62,1161,697,541,404,228,171,169,190,236,392,320,257,192,145,88,35,13,38,98,176,236,303,209,168
759,0,0,0,0,41,56,75,81,85,83,75,86,253,76,56,23,0,0,0,0,23,57,67,4152,4062,5379,6542,6604,4704,544,252,72,0,0,0,0,112,86,88,96,102,104,102,98,71,75,70,60,59,60,53,53,26,13,0,123,62,66,65,64,51,36,40,11,0,0,0,0,13,33,60,393,262,257,298,253,135,119,100,77,79,77,82,65,60,51,23,9,18,41,69,84,99,112,127
662,0,0,0,0,24,37,43,53,56,56,54,70,138,51,46,29,0,0,0,0,30,34,40,2074,2748,4292,6488,8636,8786,848,406,145,0,0,0,0,38,34,43,43,55,57,71,79,66,54,45,41,42,37,32,28,9,0,6,210,89,100,85,83,70,61,43,27,0,0,0,0,8,27,38,200,194,233,324,337,132,103,77,66,54,54,53,46,46,39,15,7,12,29,56,53,60,70,103
585,0,0,0,0,32,24,18,29,18,18,21,47,51,27,35,10,0,0,0,0,16,18,23,605,1112,2133,4243,8472,16802,1211,659,232,0,0,0,0,13,5,14,12,14,13,18,27,42,24,18,14,13,12,13,11,0,8,18,819,561,494,376,295,217,132,64,51,8,0,0,0,0,8,8,61,82,133,244,485,137,102,54,39,13,14,19,17,22,31,6,0,3,19,48,25,38,62,99
519,14,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,16192,1692,1065,432,0,0,0,11,61,23,19,7,0,0,0,0,8,0,0,0,0,0,0,0,12,24,38,861,0,20,27,23,35,5,0,37,0,0,0,0,0,0,0,0,0,0,0,397,158,97,50,26,0,0,0,0,0,0,0,0,0,0,10,0,29,59,95
420,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15321,2289,1744,835,0,0,0,0,111,45,42,30,0,0,0,0,0,0,0,0,0,0,0,0,15,37,51,923,0,0,0,0,9,0,11,80,0,0,0,0,0,0,0,0,0,0,0,287,192,97,60,33,0,0,0,0,0,0,0,0,0,0,0,0,30,51,85
340,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14151,2772,2586,1639,0,0,0,0,173,64,57,22,0,0,0,0,0,0,0,0,0,0,0,0,14,46,63,975,0,0,0,0,0,9,31,120,0,0,0,0,0,0,0,0,0,0,0,173,295,86,51,16,0,0,0,0,0,0,0,0,0,0,0,0,38,53,81
265,4,0,0,0,0,12,0,0,0,8,0,0,7,0,0,0,0,0,0,0,9,11,14,0,0,0,0,0,12709,2979,3507,3186,0,0,0,121,234,77,55,18,0,0,0,0,0,0,0,0,0,0,0,0,14,50,76,1039,0,0,0,0,12,23,47,170,0,0,6,0,8,0,0,0,0,0,0,0,228,84,64,16,0,0,0,0,0,0,0,0,0,0,0,0,31,50,79
190,0,0,0,11,65,141,210,966,1954,2986,3814,4494,5005,5371,5627,5876,6093,6291,6453,6586,6723,6851,6986,7061,7156,7234,7322,7390,11193,2369,3829,6388,5526,4441,3167,2009,1097,565,256,88,11,0,0,0,13,18,10,10,0,0,0,0,16,48,81,1108,0,0,0,9,25,34,60,220,129,79,67,33,75,24,13,16,0,0,0,0,168,61,71,23,0,0,0,0,0,11,14,33,23,5,0,6,35,41,57
131,0,0,0,0,34,54,105,1446,1980,2014,1680,1294,943,684,485,435,365,343,273,220,204,169,135,109,108,105,94,92,2608,896,1248,1689,2139,2438,2294,1490,800,479,224,64,0,0,0,0,74,46,34,38,6,0,0,0,28,52,89,1196,8,0,0,15,53,54,72,154,167,144,134,91,170,38,32,19,0,0,0,0,115,50,64,45,8,0,0,0,11,25,44,104,39,29,16,0,8,19,46
78,0,0,0,0,31,60,97,2642,2561,1976,1297,848,562,378,255,327,302,261,193,157,130,93,76,71,63,56,52,63,2076,496,738,1160,1806,2578,3078,2120,1061,704,345,110,0,0,0,0,129,45,49,28,0,0,0,5,40,55,93,1267,0,0,0,0,34,54,71,122,159,162,177,147,301,67,48,32,0,0,0,0,55,30,30,20,0,0,0,10,41,39,56,187,62,48,31,7,0,5,37
41,0,0,0,12,49,62,88,5085,2505,1240,599,328,188,131,115,440,265,157,97,75,47,29,36,29,33,26,30,41,1750,232,328,545,984,1982,3969,3179,1394,1002,559,194,0,0,0,0,185,63,55,20,0,0,0,0,32,56,82,1331,0,0,0,0,52,108,168,252,373,469,584,691,1071,76,49,28,0,0,0,0,11,5,4,0,0,0,0,0,30,58,79,528,253,193,116,53,19,4,33
0,0,0,0,0,23,48,94,5024,0,0,0,0,22,63,102,351,0,0,7,9,0,0,0,0,0,0,0,17,1590,87,49,27,9,0,2351,4808,1862,1450,918,365,0,0,0,0,243,75,43,18,0,0,0,0,27,67,99,1418,9,0,0,0,0,0,0,0,0,0,0,0,1136,80,57,37,0,0,0,0,0,0,0,0,0,0,0,0,19,54,70,590,0,15,20,13,4,0,8
0,0,0,0,0,27,61,106,4950,0,0,0,0,34,75,100,273,0,0,0,0,0,0,0,0,0,0,0,0,1510,94,50,21,0,0,0,3823,2220,1922,1459,698,0,0,0,0,308,82,44,37,0,0,0,0,28,63,95,1517,13,0,0,0,0,0,0,0,0,0,0,0,1194,84,62,25,0,0,0,0,0,0,0,0,0,0,0,0,15,52,75,664,0,0,0,0,0,0,0
0,0,0,0,10,43,72,96,4870,0,0,0,0,30,68,110,199,0,0,0,0,0,0,0,0,0,0,0,0,1430,97,58,20,0,0,0,2677,2554,2343,2187,1367,0,0,0,0,360,76,47,32,0,0,0,8,46,73,103,1591,0,0,0,0,0,0,0,0,0,0,0,0,1259,96,63,33,0,0,0,0,0,0,0,0,0,0,0,0,34,61,82,751,8,0,0,0,0,0,0
0,0,0,0,0,22,63,97,4801,0,0,0,10,45,74,103,112,0,0,0,0,8,0,0,0,0,0,0,0,1362,82,62,21,0,0,0,1348,2705,2454,3008,2730,0,0,134,241,443,92,59,44,0,0,0,0,29,71,110,1688,0,0,8,0,0,0,9,0,0,0,8,10,1344,108,64,27,0,0,0,0,0,0,0,0,0,0,0,0,22,54,87,814,0,0,0,8,0,0,0
16,0,0,0,0,27,73,111,4717,8,0,0,7,33,66,88,97,106,171,241,305,393,472,557,629,716,805,880,945,1303,78,64,26,0,0,0,0,1469,1861,3191,5460,4853,4071,3064,1838,864,257,149,53,0,0,0,0,33,58,89,1780,31,25,43,26,19,26,32,7,8,20,30,30,1436,95,52,20,0,0,0,0,33,28,35,16,0,0,0,0,20,52,87,881,456,230,139,111,78,12,12
20,0,0,0,0,36,73,106,4608,0,0,0,0,25,54,68,62,66,70,78,79,88,101,95,96,113,109,94,88,272,62,65,30,0,0,0,0,508,527,819,1157,1539,1923,2107,1761,774,106,72,28,0,0,0,0,29,60,79,1889,66,62,66,49,41,43,27,8,22,37,57,59,1542,89,62,27,0,0,0,0,97,53,37,13,0,0,0,0,18,51,76,489,495,356,258,194,215,39,34
29,0,0,0,10,56,93,136,4526,0,0,0,0,19,48,50,41,58,59,71,66,69,75,71,74,80,66,70,59,166,45,49,41,11,0,0,0,232,272,452,705,1149,1705,2351,2708,1393,100,54,14,0,0,0,0,32,72,91,2004,95,100,91,83,73,61,31,9,32,48,65,74,1656,102,77,46,8,0,0,0,152,68,38,15,0,0,0,0,20,61,81,297,423,399,353,320,425,64,49
