0,0,264,444,362,304,272,244,224,244,4362,82,69,59,44,44,74,0,42,24,10,0,0,0,0,6,20,35,51,68,95,121,141,211,0,0,0,0,13,28,1335,1682,1257,392,297,184,91,0,0,0,0,0,0,0,0,40,316,18,4,308,148,77,0,0,10,44,52,0,0,0,0,10,14,35,160,0,0,0,17,0,0,0,0,4,25,70,0,0,25,48,1142,584,0,0,0,0,1764,5,0,0,0,0,0,0,0,0,5,6,0,4,5,6,7,10,0,0,0,0,0
0,291,487,341,278,233,204,207,190,216,4180,61,49,49,26,0,64,0,13,6,0,0,0,0,0,0,4,13,32,58,99,112,105,120,0,0,0,0,4,23,468,854,1699,118,146,168,187,118,44,0,0,0,0,0,0,0,343,20,3,174,176,175,0,0,11,104,35,6,0,0,0,0,3,15,105,36,19,9,0,0,0,0,0,0,0,80,42,25,39,53,595,891,461,246,1910,1784,1774,0,0,0,0,0,0,0,0,23,32,14,2,9,8,15,18,32,0,0,0,0,4
490,570,337,230,193,169,177,169,177,213,4040,56,37,41,36,0,54,0,4,0,0,0,0,0,0,0,0,12,35,58,113,99,90,49,0,0,0,0,0,6,0,0,1631,107,94,101,105,112,78,0,11,6,4,0,0,0,370,16,4,95,160,277,4,0,0,125,23,8,0,0,0,0,0,4,35,6,0,0,0,0,0,0,0,0,0,52,53,47,64,73,358,614,543,410,2115,0,0,0,0,0,0,0,0,0,27,56,34,16,6,17,20,27,27,78,5,0,122,264,380
168,119,100,111,111,126,132,145,177,222,3881,53,38,36,62,52,96,36,14,0,0,0,0,0,0,0,0,21,40,67,138,63,34,0,0,0,0,0,0,0,0,218,1564,90,89,84,88,122,157,125,92,49,31,6,10,0,392,16,5,54,114,380,41,55,109,188,43,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,47,57,53,74,87,242,434,505,484,2376,0,0,0,0,0,0,0,0,38,67,62,34,15,4,20,35,44,45,109,0,0,225,237,188
105,80,81,95,113,116,111,144,163,240,3708,27,11,0,0,0,40,18,5,0,0,0,0,0,0,0,0,28,32,64,89,0,0,0,0,0,0,5,0,0,0,404,1280,71,68,53,40,43,31,26,14,3,0,0,23,13,423,20,3,37,76,489,97,135,163,89,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,35,76,122,158,113,98,178,331,413,441,2635,0,0,0,0,0,0,0,0,93,78,66,36,18,4,24,62,104,171,355,365,384,424,227,131
49,48,61,83,91,89,95,135,178,289,3564,26,9,0,0,0,14,5,0,0,0,0,0,0,0,0,14,40,22,76,43,0,0,0,18,46,112,161,189,210,499,773,1029,59,67,49,36,26,19,14,0,0,0,13,33,34,470,25,4,30,51,760,225,156,70,0,0,0,5,5,21,17,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,85,169,145,164,275,370,387,2845,0,7,4,0,0,0,0,0,161,128,153,106,74,0,0,4,12,31,45,0,5,51,31,35
32,40,56,71,75,81,91,136,221,338,3390,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,49,0,0,0,0,18,35,78,37,23,15,530,527,604,41,45,36,36,22,9,0,0,0,4,15,35,39,522,28,2,26,53,797,0,0,0,0,0,0,20,4,18,25,25,42,30,0,0,13,0,0,0,0,0,0,0,0,0,0,88,118,145,210,310,364,3052,1558,29,13,14,4,0,0,127,238,125,78,0,51,0,0,0,3,23,17,0,5,35,0,11
32,39,44,62,61,58,77,156,302,455,3209,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,6,0,0,28,39,41,0,0,0,1027,521,290,36,26,21,24,17,6,0,0,0,9,21,40,49,584,26,3,22,58,840,429,0,0,0,0,16,35,5,21,39,52,57,66,39,73,40,7,0,0,0,0,0,0,0,0,0,50,126,146,194,257,311,1673,2566,276,502,481,453,437,421,394,239,100,43,0,41,10,0,0,0,6,0,0,0,15,0,15
29,32,34,49,43,43,92,221,419,638,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,21,41,23,22,33,73,124,1017,0,0,12,11,7,6,4,0,0,0,0,11,39,74,67,647,17,4,17,49,450,678,0,0,0,0,49,34,5,16,28,45,74,78,71,127,0,0,0,0,0,0,0,0,0,5,0,0,75,112,160,220,284,983,3282,403,254,0,0,0,7,5,3,0,26,0,11,0,9,19,17,0,0,0,0,6,20,30
0,12,22,43,33,25,136,334,594,780,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,7,25,47,63,873,0,0,0,0,0,0,0,0,0,0,0,0,0,44,67,705,19,6,17,43,245,811,0,0,0,0,79,27,5,17,35,47,78,89,88,184,0,0,0,0,0,0,10,12,16,26,19,14,52,94,126,184,242,630,3801,197,0,0,0,0,0,0,0,2,45,0,0,0,0,17,67,6,0,0,0,0,4,0
0,0,4,13,0,0,223,504,811,987,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,25,44,58,831,232,164,114,57,15,0,0,0,0,0,0,0,0,26,61,763,23,5,19,43,161,1074,72,62,41,60,103,22,5,16,32,39,65,84,104,242,115,65,0,5,15,25,43,64,50,49,36,37,49,95,119,164,202,443,4043,0,0,0,0,0,0,0,0,3,57,0,0,0,0,0,90,3,0,0,0,0,0,0
0,0,0,6,15,116,416,743,1073,1174,1669,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,26,44,64,547,99,82,80,57,26,5,0,0,0,0,0,0,0,18,54,825,25,2,19,37,0,1084,0,1,0,74,72,24,6,19,40,58,70,81,111,209,163,156,0,0,0,0,0,39,51,66,97,135,94,104,111,156,198,326,4217,0,0,0,0,0,0,0,0,11,88,0,0,0,0,59,100,0,0,0,0,0,0,0
0,0,0,0,4,157,534,1031,1424,1213,1058,0,0,0,0,0,0,0,0,7,14,46,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,32,45,60,446,80,76,75,62,16,0,0,0,0,0,0,0,0,12,46,871,17,1,23,61,0,1094,0,0,2,131,60,18,5,20,38,64,76,88,108,182,189,261,118,70,41,0,0,26,49,0,0,76,99,117,124,146,183,272,4361,0,0,0,9,11,8,10,0,0,98,0,0,0,49,102,61,0,0,0,0,0,0,0
0,0,0,0,0,294,933,1554,1853,940,465,0,0,0,0,0,0,0,0,6,16,68,0,0,0,32,44,66,13,7,0,0,0,0,0,0,0,21,46,57,358,54,66,74,75,16,0,0,0,0,0,0,0,0,14,40,925,20,2,19,88,46,1127,0,0,0,171,49,17,6,18,49,97,161,210,272,377,491,408,276,188,146,0,0,573,953,1280,1290,1344,753,453,301,236,202,252,4510,22,39,76,66,37,47,68,99,171,328,210,200,190,180,111,38,0,0,0,0,0,0,0
0,10,124,283,442,595,1579,2115,1056,0,0,0,0,0,0,0,0,0,0,8,22,90,49,2,4,81,56,50,26,11,3,0,0,0,0,0,0,35,58,52,285,22,28,54,104,14,0,0,0,0,0,0,0,4,24,35,990,21,7,22,64,72,1525,333,316,281,262,65,26,3,0,0,0,0,0,0,0,260,500,690,895,1061,1076,1091,1127,608,307,0,656,685,584,458,377,293,277,4700,46,56,47,0,0,102,133,162,177,167,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,174,286,297,282,2555,1297,0,0,0,0,0,0,0,0,0,0,0,10,40,77,124,15,7,152,91,99,57,29,6,9,0,0,0,0,12,51,57,33,225,0,0,0,86,20,0,0,0,0,0,0,0,6,29,43,1033,0,0,20,55,70,1569,0,15,4,0,0,0,0,0,0,0,0,0,0,0,22,41,70,82,0,0,10,30,14,0,0,356,514,554,501,450,403,342,4915,52,55,28,0,102,196,150,135,126,82,0,0,0,0,0,0,0,0,6,0,0,0,0
10,0,347,377,301,222,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,27,73,189,16,4,284,107,50,0,0,0,19,29,0,0,0,10,40,21,0,188,0,0,0,60,29,10,0,0,0,5,6,11,29,56,56,1070,0,0,13,55,111,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,69,35,0,0,0,5,0,0,0,188,356,477,509,489,444,400,5174,90,104,121,181,363,514,400,314,159,55,0,0,0,0,0,0,0,4,22,13,13,7,8
687,697,707,375,203,122,2278,903,0,8,0,0,0,0,0,0,0,0,0,0,0,40,242,19,4,298,0,0,0,0,0,0,39,0,0,0,15,22,0,0,178,0,0,0,31,5,0,0,0,5,14,18,0,0,30,59,1112,0,0,0,0,58,1726,0,0,0,0,0,0,0,0,0,0,0,7,21,36,51,34,32,0,0,0,0,0,0,0,0,335,714,1124,1526,1926,2286,2641,0,982,880,775,664,533,309,0,67,25,15,0,0,0,0,6,42,67,107,174,240,316,396,657
0,0,0,0,12,30,1284,1716,1272,374,276,166,78,0,0,0,0,0,0,0,0,32,304,18,5,312,160,77,0,0,10,45,53,0,0,0,0,8,23,46,168,0,0,0,15,0,0,0,0,10,31,69,0,0,20,54,1147,575,0,0,0,0,1750,4,0,0,0,0,0,0,0,0,10,6,0,4,4,4,5,8,0,0,0,0,0,0,0,245,454,377,320,287,264,239,234,4337,79,65,50,47,42,68,0,38,15,10,0,0,0,0,4,17,19,34,66,83,104,124,233
0,0,0,0,4,23,430,841,1719,138,170,178,179,112,48,0,0,0,0,0,0,0,325,19,7,172,189,180,0,0,8,94,38,6,0,0,0,0,7,13,102,39,20,10,0,0,0,0,0,0,0,79,45,27,27,54,614,894,456,233,1910,1770,1760,0,0,0,0,0,0,0,0,22,32,9,3,12,19,19,22,32,0,0,0,0,4,0,287,485,387,286,254,227,196,189,208,4170,67,66,49,18,0,58,0,14,5,0,0,0,0,0,0,6,15,34,62,84,106,121,150
0,0,0,0,0,6,0,0,1631,96,98,107,111,100,85,0,8,6,5,0,0,0,351,24,6,92,162,274,5,0,0,131,38,8,0,0,0,0,0,4,33,4,0,0,0,0,0,0,0,0,0,48,53,61,59,69,356,628,557,401,2127,0,0,0,0,0,0,0,0,0,34,51,33,12,4,13,28,31,36,81,4,0,104,265,400,488,568,371,260,188,184,162,160,170,187,4012,59,53,62,33,0,48,0,5,0,0,0,0,0,0,0,0,11,33,64,109,105,111,59
0,0,0,0,0,0,0,214,1571,95,90,74,83,104,145,117,92,54,28,5,10,0,381,23,4,55,125,391,54,62,105,189,38,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,42,53,71,78,80,226,422,491,467,2362,0,0,0,0,0,0,0,0,40,68,48,38,10,4,16,35,41,53,119,0,0,213,250,204,154,134,135,117,115,134,134,137,150,185,3868,33,25,45,68,58,96,39,15,0,0,0,0,0,0,0,0,16,33,62,138,75,43,0
0,0,0,5,0,0,0,412,1280,80,81,66,43,45,35,23,11,6,0,0,24,18,419,16,5,35,85,506,89,105,157,94,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,37,71,107,152,131,125,200,321,408,474,2631,0,0,0,0,0,0,0,0,100,75,57,39,15,6,24,63,101,166,361,371,391,425,247,153,96,94,100,87,99,114,109,112,136,196,3745,29,13,0,0,0,37,12,5,0,0,0,0,0,0,0,0,19,36,61,94,0,0,0
17,42,103,151,186,205,481,767,1015,62,63,55,44,29,21,14,0,0,0,11,28,32,466,18,8,31,67,776,212,156,92,0,0,0,4,4,22,19,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,77,153,134,175,249,337,394,2856,0,9,6,0,0,0,0,0,174,119,151,111,75,0,0,2,12,27,46,0,10,46,32,33,36,60,65,73,87,89,80,102,172,266,3607,24,14,0,0,0,19,5,0,0,0,0,0,0,0,0,13,40,31,75,52,0,0,0
21,32,80,44,31,16,516,539,606,37,43,36,39,31,14,0,0,0,5,17,36,37,516,21,7,25,57,828,0,0,0,0,0,0,21,4,17,24,31,40,23,0,0,16,0,0,0,0,0,0,0,0,0,0,92,135,169,211,286,322,3037,1551,29,16,8,5,0,0,115,232,107,77,0,52,0,0,0,3,23,19,0,6,26,0,17,27,55,58,71,74,75,81,119,227,340,3426,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,47,0,0,0,0
26,28,43,0,0,0,1031,542,306,40,30,22,16,12,9,0,0,0,7,14,39,53,570,19,4,21,39,858,438,0,0,0,0,29,38,3,15,34,46,63,73,41,75,40,4,0,0,0,0,0,0,0,0,0,45,128,159,203,258,294,1664,2535,275,494,468,449,428,413,382,242,98,45,0,42,10,0,0,0,6,0,0,0,10,0,19,33,48,44,53,52,52,83,153,293,422,3217,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,5,0,0
43,27,32,35,71,118,1021,0,0,10,8,7,7,1,0,0,0,0,12,33,62,72,637,18,6,21,45,456,691,0,0,0,0,59,23,3,18,33,47,56,79,72,125,0,0,0,0,0,0,0,0,0,6,0,0,65,116,185,228,279,997,3244,396,256,0,0,0,11,6,3,0,32,0,12,0,8,18,19,0,0,0,0,4,24,34,31,32,36,45,40,35,100,203,393,612,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,23
0,0,3,22,43,64,883,0,0,0,0,0,0,0,0,0,0,0,0,0,35,66,700,25,7,16,43,244,835,0,0,0,0,84,18,3,23,39,59,64,74,84,178,0,0,0,0,0,0,10,11,18,29,21,17,53,81,148,184,242,642,3770,195,0,0,0,0,0,0,0,1,48,0,0,0,0,15,65,5,0,0,0,0,6,0,0,12,17,32,19,16,150,302,554,788,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0
0,0,0,16,38,57,836,229,175,111,63,24,0,0,0,0,0,0,0,0,16,52,758,22,7,20,46,146,1084,73,63,42,57,107,18,1,13,34,51,70,77,94,243,127,71,0,6,16,26,45,62,48,51,47,43,71,86,128,164,214,448,4009,0,0,0,0,0,0,0,0,5,64,0,0,0,0,0,89,4,0,0,0,0,0,0,0,0,2,10,0,0,231,495,791,1005,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
0,0,0,12,48,69,557,84,89,71,45,28,5,0,0,0,0,0,0,0,15,41,814,25,4,21,49,0,1094,0,1,0,71,72,17,3,18,39,58,85,96,96,193,165,168,0,0,0,0,0,39,48,59,95,128,117,112,141,162,202,342,4203,0,0,0,0,0,0,0,0,9,93,0,0,0,0,53,99,0,0,0,0,0,0,0,0,0,0,9,23,109,431,732,1067,1185,1694,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,40,0,0,0,0,0,0
0,0,0,25,47,67,454,67,78,73,52,14,0,0,0,0,0,0,0,0,11,40,871,20,3,15,70,0,1104,0,0,4,123,55,21,6,19,41,56,69,101,88,147,177,279,146,77,38,0,0,26,47,0,0,61,98,116,155,169,196,280,4362,0,0,0,11,8,7,10,0,0,103,0,0,0,58,108,66,0,0,0,0,0,0,0,0,0,0,0,1,146,589,1032,1477,1234,1082,0,0,0,0,0,0,0,0,4,15,45,0,0,0,0,0,50,0,0,0,0,0,0
0,0,0,20,47,70,369,49,65,79,68,10,0,0,0,0,0,0,0,0,10,31,913,15,4,17,93,55,1152,0,0,0,162,52,23,7,18,51,101,158,230,295,373,469,369,284,185,143,0,0,583,975,1263,1273,1320,707,408,282,232,210,255,4526,25,46,79,69,38,48,66,97,176,332,209,199,189,179,101,31,0,0,0,0,0,0,0,0,0,0,0,0,290,988,1541,1842,895,444,0,0,0,0,0,0,0,0,5,15,69,0,0,0,25,39,67,5,4,0,0,0,0
0,0,0,30,56,56,290,24,28,60,107,15,0,0,0,0,0,0,0,7,22,41,974,17,6,24,64,70,1538,335,319,283,265,77,34,6,0,0,0,0,0,0,0,272,483,685,887,1050,1064,1087,1118,583,268,0,669,710,587,450,349,272,279,4720,43,54,43,0,0,91,114,153,174,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,128,270,435,584,1612,2068,1026,0,0,0,0,0,0,0,0,0,0,10,21,93,67,6,5,69,55,53,21,15,6,0,0,0
0,0,11,49,64,38,231,0,0,0,82,19,0,0,0,0,0,0,0,7,17,38,1007,0,0,18,49,79,1597,0,16,4,0,0,0,0,0,0,0,0,0,0,0,18,35,65,82,0,0,13,23,12,0,0,327,525,542,506,438,347,305,4933,58,59,30,0,76,174,138,162,139,91,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,175,256,281,265,2566,1268,0,0,0,0,0,0,0,0,0,0,0,10,37,70,132,10,3,130,90,101,54,28,10,14,0,0
0,0,16,43,25,0,189,0,0,0,58,29,10,0,0,0,7,12,11,35,61,60,1052,0,0,14,53,103,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,45,64,31,0,0,0,3,0,0,0,164,377,470,492,510,439,368,5184,92,96,108,201,373,541,423,338,162,64,0,0,0,0,0,0,0,5,26,16,12,8,9,12,0,351,346,309,235,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,24,69,199,16,2,274,123,58,0,0,0,24,34,0
0,0,16,18,0,0,179,0,0,0,28,7,0,0,0,3,10,19,0,0,36,59,1105,0,0,0,0,50,1745,0,0,0,0,0,0,0,0,0,0,0,9,21,36,48,31,25,0,0,0,0,0,0,0,0,323,714,1149,1510,1909,2281,2594,0,969,862,774,684,527,309,0,62,17,14,0,0,0,0,9,42,69,108,172,241,318,411,653,685,695,705,369,231,135,2294,869,0,7,0,0,0,0,0,0,0,0,0,0,0,35,253,18,5,291,0,0,0,0,0,0,44,0
0,0,0,9,18,40,169,0,0,0,10,0,0,0,0,8,30,69,0,0,22,37,1135,560,0,0,0,0,1770,5,0,0,0,0,0,0,0,0,11,8,0,1,3,3,2,3,0,0,0,0,0,0,0,249,461,359,296,256,236,235,221,4368,86,59,49,43,45,80,0,40,15,10,0,0,0,0,6,13,26,33,55,82,99,135,215,0,0,0,0,11,28,1323,1694,1248,365,261,174,93,0,0,0,0,0,0,0,0,28,318,12,3,307,154,83,0,0,10,49,59,0
0,0,0,0,5,15,109,43,23,13,0,0,0,0,0,0,0,79,48,31,39,50,625,909,467,241,1930,1790,1780,0,0,0,0,0,0,0,0,21,32,10,2,10,17,23,21,28,0,0,0,0,4,0,287,480,383,277,243,232,202,197,208,4192,79,50,39,19,0,70,0,15,7,0,0,0,0,0,0,4,17,33,72,92,100,132,134,0,0,0,0,7,24,456,867,1730,149,148,151,172,117,51,0,0,0,0,0,0,0,336,11,6,167,172,185,0,0,7,101,44,5
0,0,0,0,0,7,33,7,0,0,0,0,0,0,0,0,0,48,53,61,65,60,330,632,545,377,2133,0,0,0,0,0,0,0,0,0,31,51,29,11,5,17,27,37,43,81,5,0,107,246,381,473,562,363,244,164,171,156,160,172,206,4033,69,55,41,31,0,60,0,3,0,0,0,0,0,0,0,0,6,38,71,98,99,115,51,0,0,0,0,0,3,0,0,1638,106,113,115,106,101,84,0,11,10,7,0,0,0,363,19,6,91,147,282,6,0,0,140,38,4
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,42,53,66,76,73,206,436,525,435,2364,0,0,0,0,0,0,0,0,39,68,51,33,17,4,20,30,42,57,129,0,0,206,236,201,165,149,131,106,114,146,130,151,159,210,3882,40,37,35,56,46,96,37,15,0,0,0,0,0,0,0,0,13,39,66,123,73,45,0,0,0,0,0,0,0,0,215,1577,82,86,75,83,100,148,120,94,47,23,3,10,0,390,16,5,52,103,366,42,53,96,194,34,5
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,33,67,106,151,130,98,164,307,449,447,2571,0,0,0,0,0,0,0,0,82,68,52,36,21,3,25,64,106,166,366,376,396,435,258,169,124,101,86,92,100,115,110,132,147,227,3733,25,13,0,0,0,39,16,5,0,0,0,0,0,0,0,0,23,36,63,82,0,0,0,0,0,0,8,0,0,0,418,1291,74,78,66,60,45,32,20,19,7,0,0,25,9,424,18,7,40,80,482,98,123,171,108,0,0
7,5,18,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,80,169,138,163,254,362,439,2807,0,8,6,0,0,0,0,0,162,135,160,117,79,0,0,6,14,28,41,0,9,47,28,37,35,52,59,83,88,107,102,122,170,277,3591,22,10,0,0,0,15,5,0,0,0,0,0,0,0,0,15,40,27,76,47,0,0,0,14,43,97,159,189,212,506,789,1020,57,56,46,42,35,20,7,0,0,0,12,36,37,479,24,3,32,68,758,221,166,89,0,0,0
27,5,20,23,24,36,25,0,0,14,0,0,0,0,0,0,0,0,0,0,98,125,153,207,296,375,3012,1573,33,19,8,5,0,0,111,226,123,80,0,52,0,0,0,3,20,14,0,6,28,0,20,30,51,56,72,73,73,80,127,232,379,3424,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,45,0,0,0,0,18,34,82,50,26,16,520,513,593,50,41,39,27,28,10,0,0,0,3,19,32,37,522,18,1,25,65,806,0,0,0,0,0,0
38,1,22,31,40,46,70,41,76,40,6,0,0,0,0,0,0,0,0,0,55,128,162,199,244,323,1634,2548,264,495,471,454,433,418,391,249,109,42,0,42,10,0,0,0,6,0,0,0,11,0,28,31,38,42,59,61,56,92,173,296,446,3179,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,25,1,0,0,28,35,47,0,0,0,1030,533,299,39,25,27,19,19,4,0,0,0,6,22,40,53,579,20,5,16,47,835,433,0,0,0,0,30
20,5,31,39,50,48,63,58,112,0,0,0,0,0,0,0,0,0,5,0,0,70,123,180,224,291,968,3235,416,262,0,0,0,7,8,3,0,26,0,12,0,8,18,21,0,0,0,0,5,23,33,22,30,36,48,44,44,91,217,387,600,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,25,45,27,32,34,72,117,1020,0,0,11,9,9,7,6,0,0,0,0,8,35,72,76,653,18,4,18,51,447,685,0,0,0,0,54
23,3,23,38,60,70,80,86,175,0,0,0,0,0,0,10,12,17,28,18,16,55,99,152,195,253,654,3787,213,0,0,0,0,0,0,0,3,38,0,0,0,0,13,61,5,0,0,0,0,5,0,0,13,16,38,25,17,113,311,556,797,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,7,18,36,58,883,0,0,0,0,0,0,0,0,0,0,0,0,0,40,61,708,16,6,21,37,236,814,0,0,0,0,85
19,5,23,35,59,76,83,97,243,128,64,0,5,15,25,43,63,57,49,43,43,63,80,131,159,217,464,4031,0,0,0,0,0,0,0,0,11,57,0,0,0,0,0,89,8,0,0,0,0,0,0,0,0,0,13,0,0,204,489,817,1037,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,15,44,77,840,228,164,106,53,15,0,0,0,0,0,0,0,0,25,60,774,20,8,25,45,159,1076,73,63,42,66,110
18,4,23,38,61,83,93,105,182,178,176,0,0,0,0,0,30,59,56,91,129,110,99,132,149,191,329,4203,0,0,0,0,0,0,0,0,12,89,0,0,0,0,55,99,0,0,0,0,0,0,0,0,0,0,3,12,121,399,749,1136,1215,1648,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,19,41,62,545,95,95,81,50,24,4,0,0,0,0,0,0,0,14,39,821,16,6,24,40,0,1086,0,1,0,87,74
13,6,21,34,60,76,92,108,152,165,272,133,75,32,0,0,19,59,0,0,66,97,104,119,131,175,269,4346,0,0,0,8,9,12,10,0,0,99,0,0,0,54,100,64,0,0,0,0,0,0,0,0,0,0,0,7,172,576,1099,1476,1184,1032,0,0,0,0,0,0,0,0,5,17,37,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,26,41,60,457,84,91,88,70,18,0,0,0,0,0,0,0,0,16,39,866,16,5,21,69,0,1096,0,0,2,148,50
17,5,23,54,97,158,220,284,377,476,361,248,182,146,0,0,576,950,1271,1281,1330,718,453,297,244,225,262,4508,29,45,73,63,35,46,57,86,166,328,209,199,189,179,105,39,0,0,0,0,0,0,0,0,0,0,0,0,311,990,1518,1805,904,461,0,0,0,0,0,0,0,0,6,26,64,0,0,0,35,44,65,9,5,0,0,0,0,0,0,0,19,41,69,362,38,57,66,80,14,0,0,0,0,0,0,0,0,16,36,915,20,6,17,91,62,1152,0,0,0,179,35
26,3,0,0,0,0,0,0,0,294,523,701,885,1051,1070,1090,1121,586,301,0,678,683,596,442,348,302,301,4700,49,51,38,0,0,94,113,140,179,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,144,290,457,611,1559,2049,1048,0,0,0,0,0,0,0,0,0,0,7,25,92,55,1,1,80,56,50,27,16,5,0,0,0,0,0,0,22,48,68,288,26,30,48,106,11,0,0,0,0,0,0,0,8,26,42,979,20,6,23,50,63,1538,335,319,280,266,60
0,0,0,0,0,0,0,0,0,25,39,63,76,0,0,7,21,10,0,0,343,508,568,515,454,396,351,4929,58,53,23,0,88,170,140,142,153,93,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,205,279,309,270,2539,1300,0,0,0,0,0,0,0,0,0,0,0,11,38,84,124,7,4,136,80,102,60,32,5,6,0,0,0,0,12,50,76,51,219,0,0,0,89,18,0,0,0,0,0,0,0,7,26,47,1020,0,0,22,45,65,1584,0,19,3,0,0
0,0,0,0,0,0,0,0,0,30,38,59,32,0,0,0,4,0,0,0,182,360,473,484,470,455,415,5186,75,81,108,190,373,529,427,333,173,53,0,0,0,0,0,0,0,4,25,17,12,13,9,15,0,373,351,295,217,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,18,68,190,18,8,288,126,69,0,0,0,16,26,0,0,0,18,46,28,0,182,0,0,0,62,28,10,0,0,0,5,7,8,28,55,51,1055,0,0,14,56,105,1662,0,0,0,0,0
0,0,0,0,0,0,4,17,35,49,34,25,0,0,0,0,0,0,0,0,305,698,1132,1527,1898,2256,2623,0,993,902,796,676,532,303,0,67,24,9,0,0,0,0,5,43,67,112,181,254,332,419,653,688,698,708,349,198,115,2264,892,0,3,0,0,0,0,0,0,0,0,0,0,0,34,236,20,6,304,0,0,0,0,0,0,36,0,0,0,17,20,0,0,172,0,0,0,32,6,0,0,0,5,18,23,0,0,40,68,1105,0,0,0,0,47,1735,0,0,0,0,0
0,0,0,0,8,8,0,4,6,5,2,2,0,0,0,0,0,0,0,242,446,406,361,289,256,241,262,4313,66,68,55,45,43,72,0,41,18,10,0,0,0,0,7,20,21,41,57,77,96,111,210,0,0,0,0,13,27,1295,1717,1250,391,290,194,101,0,0,0,0,0,0,0,0,33,302,17,6,320,168,88,0,0,10,37,52,0,0,0,0,7,12,38,162,0,0,0,14,0,0,0,0,5,29,72,0,0,18,53,1144,553,0,0,0,0,1759,4,0,0,0,0
0,0,0,15,31,16,4,9,11,17,16,26,0,0,0,0,6,0,278,474,392,302,237,192,192,182,212,4130,67,62,55,32,0,62,0,15,4,0,0,0,0,0,0,3,14,41,63,95,106,116,142,0,0,0,0,4,23,432,862,1701,115,136,152,187,112,44,0,0,0,0,0,0,0,326,18,8,168,187,195,0,0,8,83,44,4,0,0,0,0,6,17,104,36,20,10,0,0,0,0,0,0,0,82,47,30,31,57,633,879,445,237,1914,1779,1769,0,0,0,0,0
0,0,24,46,38,17,4,15,22,32,36,69,4,0,110,264,386,479,565,366,255,179,166,159,150,165,204,3988,54,52,51,48,0,52,0,6,0,0,0,0,0,0,0,0,11,33,58,100,100,107,60,0,0,0,0,0,6,0,0,1644,98,97,102,112,102,83,0,9,7,5,0,0,0,349,20,8,85,155,298,6,0,0,119,44,7,0,0,0,0,0,6,37,5,0,0,0,0,0,0,0,0,0,50,62,61,52,61,364,619,546,397,2128,0,0,0,0,0,0,0
