0,0,0,0,0,0,0,0,0,0,0,3690,2521,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,47,90,60,61,67,58,59,68,62,52,54,66,70,80,80,35,13,6,24,57,152,0,0,0,0,5,32,26,0,2,25,73,44,119,0,65,47,54,36,33,22,13,5,19,42,75,119,0,0,6,21,32,49,635,73,74,62,46,35,27,14,4,0,4,14,31,27,48,66,63,83,119,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4334,1284,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,132,108,99,100,100,86,77,90,85,71,81,81,80,79,73,42,23,4,0,0,162,172,93,60,0,12,31,61,7,0,13,28,0,79,0,33,33,44,29,30,15,7,7,23,37,96,64,0,0,0,13,29,39,554,56,53,50,34,23,16,5,0,7,14,21,40,41,49,69,81,87,176,98,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12,9,2,0,0,4666,668,7,0,40,0,0,0,0,0,0,0,0,0,0,0,7,201,102,97,97,86,85,97,98,83,89,97,106,115,112,110,53,15,0,0,0,0,89,108,128,1,18,52,144,9,0,0,8,0,69,16,13,12,17,8,10,0,0,7,24,30,66,0,0,0,0,7,20,34,479,64,48,44,29,15,6,0,4,13,26,32,47,58,66,86,98,101,148,183,105,0,0,0,0,0,0,0,0
0,0,0,0,0,174,0,9947,9517,9150,8817,8498,3527,2758,2222,1577,712,0,0,0,0,0,0,0,0,0,0,0,287,144,130,136,122,123,133,120,111,119,124,129,112,94,52,0,0,0,0,0,0,42,96,190,0,0,0,172,8,0,0,5,9,33,9,7,6,7,3,0,0,0,8,17,19,35,0,0,0,0,6,19,31,397,46,35,33,18,5,0,5,14,19,33,40,54,76,68,91,101,97,138,164,194,0,0,0,0,0,0,0,0
0,0,6,300,310,320,8625,763,674,601,571,572,729,980,1288,1601,1493,0,1899,1889,1879,1859,1849,1587,1346,873,0,198,388,161,140,135,136,137,135,127,125,140,134,122,106,68,27,0,0,0,0,0,7,30,74,243,118,0,97,182,0,0,0,0,0,0,0,23,19,19,11,4,0,0,0,2,6,10,0,0,0,0,0,9,20,340,40,22,16,6,0,6,20,25,38,48,54,49,82,75,106,181,243,325,259,342,172,0,0,0,0,0,0,0
0,0,0,274,0,0,8099,860,756,626,538,467,508,651,985,1611,2912,2663,2315,0,0,0,242,425,857,1704,1686,1662,1431,1215,1125,1025,927,824,725,637,537,447,339,244,149,66,21,0,0,0,0,0,9,29,59,164,218,115,285,105,0,0,0,5,10,0,0,55,30,29,22,22,15,0,0,0,0,0,0,0,0,0,0,0,21,288,29,18,8,0,2,11,27,31,41,59,78,73,94,78,0,0,0,171,312,342,369,0,0,4,4,0,0,0
0,0,0,536,1155,2070,7652,938,885,743,579,412,317,276,329,361,453,633,814,471,0,0,28,21,23,14,14,14,3,0,13,20,19,21,14,12,16,20,14,18,13,6,0,0,0,0,0,0,15,61,111,205,215,169,400,0,0,0,0,5,35,25,0,101,45,49,40,32,16,3,0,0,0,0,0,0,0,0,0,0,25,242,19,7,0,3,12,20,34,40,46,54,72,81,114,145,88,0,0,0,160,335,544,289,156,102,73,55,6,0
0,0,10,1052,1739,1884,5086,928,976,924,710,483,321,227,268,272,329,445,650,936,615,0,5,3,6,5,4,3,0,0,0,5,4,6,8,6,6,9,4,3,7,8,5,0,0,0,0,0,0,5,0,113,241,325,569,0,0,0,0,0,20,65,0,145,57,61,46,40,21,6,0,0,0,0,0,0,0,0,0,0,34,200,12,0,4,13,24,31,44,53,65,69,74,88,115,127,168,98,0,0,0,180,352,337,242,184,130,153,21,4
0,0,0,2084,2404,2053,3641,830,961,1081,966,631,325,155,268,157,179,236,353,609,1167,1112,1057,989,926,850,787,730,673,616,563,504,431,376,327,283,224,184,144,108,80,43,25,5,0,0,0,0,0,0,0,0,0,176,678,0,0,0,0,0,0,75,0,196,71,63,59,44,23,12,0,0,0,0,0,0,10,0,0,12,50,160,9,20,60,108,160,227,286,352,401,456,501,561,334,240,205,221,106,55,31,115,241,296,282,255,185,271,14,0
0,0,2750,4126,2744,1753,2168,704,902,1119,1240,1025,483,0,172,91,87,91,85,80,75,73,82,89,102,91,82,83,76,77,75,80,78,69,45,52,45,35,33,26,22,7,0,0,0,0,0,0,0,0,0,0,0,104,739,0,0,3,0,0,0,95,239,244,78,64,60,39,27,15,4,0,0,0,0,0,23,0,0,16,49,120,5,10,25,40,44,54,30,19,0,0,0,302,327,298,249,249,182,134,94,105,192,238,270,287,254,410,0,0
5373,5383,5407,2688,1362,707,885,429,667,1005,1404,1592,956,0,118,87,61,64,64,68,74,72,64,64,81,72,66,68,63,59,61,56,54,57,46,41,36,24,18,7,0,0,0,0,0,0,0,0,0,0,0,4,10,79,800,420,224,21,7,0,0,0,337,172,100,79,66,48,32,22,9,0,0,0,0,0,36,7,8,31,58,77,2,12,27,38,23,13,0,0,0,0,0,156,330,638,956,1239,1467,1662,1837,1967,2173,2374,2608,2878,3160,3767,4010,4356
997,0,11,24,39,44,288,188,329,595,1163,2262,1902,525,132,87,57,51,49,42,38,42,45,42,71,48,46,45,54,49,47,34,35,33,33,34,27,15,8,0,0,0,0,0,0,0,0,0,0,0,6,14,20,52,419,441,467,39,38,55,106,219,430,154,106,80,69,57,48,50,20,0,0,0,0,36,57,11,0,10,54,31,0,8,10,9,0,0,0,0,0,0,0,0,0,289,334,284,249,216,194,146,168,152,145,178,260,366,491,609
704,0,11,23,38,56,149,25,12,0,0,1296,2653,870,175,93,48,30,20,19,16,15,20,0,33,27,25,22,24,30,46,26,20,11,4,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,12,22,29,49,239,358,693,69,104,161,236,350,471,240,149,83,76,61,53,34,0,0,0,433,824,814,758,717,8,9,37,0,0,0,0,0,0,0,0,0,0,78,220,397,499,565,332,221,173,142,126,103,111,109,109,207,354,471,579,674
351,0,6,16,29,42,79,13,6,0,0,0,2212,1521,235,102,41,21,11,5,0,0,10,0,6,6,5,5,0,0,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,32,45,59,170,285,922,132,189,247,282,317,254,0,0,0,138,176,279,465,884,874,864,854,401,0,0,679,0,5,21,0,0,0,0,0,0,0,0,0,0,121,259,342,185,103,89,100,101,90,91,85,95,104,103,277,466,576,661,718
0,0,3,13,28,47,42,4,0,0,0,0,1441,2817,382,163,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,44,56,127,211,1131,200,244,265,260,241,132,0,0,0,333,364,502,693,454,0,0,0,0,0,59,669,0,0,5,0,0,0,0,0,0,0,0,0,0,219,391,195,0,0,62,75,71,58,65,68,66,81,90,440,622,675,718,368
0,0,0,7,21,15,0,0,0,0,0,0,0,2601,572,250,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,40,54,65,105,172,1579,638,1037,1834,1689,1535,1397,1290,1252,1210,1182,818,608,347,0,0,0,0,0,43,121,590,27,0,0,0,0,0,0,0,0,0,0,236,361,445,273,0,0,52,118,66,50,44,58,57,59,78,87,756,735,723,365,0
0,0,0,0,0,0,0,0,0,0,0,0,42,2295,869,389,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,42,58,69,103,143,2043,792,993,939,0,0,20,38,60,26,13,5,0,0,0,0,0,0,0,67,112,471,46,27,4,0,0,0,0,0,0,0,0,440,224,122,75,48,64,88,46,0,7,20,29,30,38,54,74,1401,706,355,0,0
0,0,0,0,0,0,0,0,0,17,32,53,73,1800,1379,657,228,0,0,0,0,8,10,0,0,0,0,0,0,0,10,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,37,66,70,101,146,2545,810,771,486,0,0,0,0,32,16,10,0,0,0,0,0,0,0,79,133,150,378,19,8,0,0,0,0,0,0,0,0,0,430,0,0,7,0,0,4,0,0,10,13,11,20,31,55,72,1352,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,8,7,1052,2064,993,465,0,0,0,0,32,15,0,0,0,0,0,0,0,0,46,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,17,31,63,76,107,141,2948,651,510,248,5,0,0,0,10,5,0,0,0,0,0,0,0,61,135,114,119,266,12,0,6,9,0,0,0,0,0,0,170,420,0,0,0,0,0,0,0,0,0,0,0,16,28,50,69,1308,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,1401,947,783,483,0,0,64,25,17,10,8,15,18,19,31,57,100,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,53,31,33,39,64,80,109,132,3272,523,342,136,15,6,7,0,0,0,0,0,0,27,37,53,80,131,112,85,83,193,8,0,7,36,63,93,129,171,221,263,337,230,0,0,0,0,0,0,0,0,0,0,0,16,32,43,72,1257,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,1815,299,537,965,897,812,716,546,479,422,358,304,247,200,158,106,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,62,102,147,259,310,376,459,3729,416,229,98,35,27,19,3,0,0,0,0,0,17,0,0,26,52,53,60,67,121,3,0,0,0,22,34,45,51,57,49,97,43,0,0,0,0,0,0,0,0,0,0,0,14,26,39,69,1206,180,52,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,71,79,100,140,171,175,72,62,67,59,47,39,28,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,58,0,0,244,4019,287,155,88,40,32,24,12,4,0,0,0,0,7,0,0,42,53,53,42,41,65,0,5,15,25,35,23,29,32,38,42,60,0,0,0,0,0,0,0,0,0,0,0,7,23,31,44,68,973,221,108,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,77,1601,61,44,41,67,129,256,65,57,49,48,36,27,18,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,30,0,0,122,4260,216,129,87,50,50,51,40,23,6,0,0,0,0,8,33,73,41,28,21,34,26,0,0,0,0,0,0,18,23,23,32,20,0,0,0,0,0,0,0,0,0,0,0,0,3,15,34,57,810,298,235,0,0
196,150,83,33,0,0,0,0,0,0,0,0,0,0,145,1460,54,26,6,0,0,205,53,52,41,39,32,24,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,4376,191,114,88,64,63,52,16,0,0,0,0,0,0,0,11,20,0,0,0,4,0,0,0,0,0,0,10,20,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,54,619,318,465,326,265
64,66,54,57,32,10,0,0,0,0,0,0,0,145,296,1342,73,32,0,0,0,159,53,39,32,22,17,4,0,6,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,60,70,4598,257,304,234,168,122,58,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,27,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,28,54,412,133,252,94,78
62,55,29,15,10,0,6,9,10,12,12,0,0,244,250,1124,99,58,0,0,2,109,52,28,22,12,5,0,5,21,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,21,0,4915,297,152,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,6,5,0,0,0,0,0,51,18,9,0,12,25,19,0,0,0,0,0,0,0,0,0,6,26,54,311,0,189,103,79
62,53,37,15,6,25,62,109,218,281,345,384,420,456,261,936,112,99,0,0,0,53,39,27,12,3,0,6,18,46,28,23,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,24,40,25,21,16,24,14,7,7,0,0,78,25,13,1,14,28,41,0,0,0,0,0,0,0,0,0,0,33,57,271,0,121,92,76
47,43,33,16,8,22,29,63,175,94,61,47,41,41,57,733,128,175,123,79,50,44,31,21,8,0,3,13,23,47,45,40,111,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,4935,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,48,40,52,55,38,38,37,40,33,35,35,39,58,109,35,18,4,15,36,78,0,0,0,0,0,15,0,0,0,0,47,49,228,64,127,71,62
41,31,26,12,8,17,24,83,120,0,0,4,16,29,49,618,74,63,51,33,29,20,15,5,0,4,16,30,36,59,60,46,81,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3724,2509,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,59,102,61,71,64,59,65,71,74,72,60,58,70,74,83,36,15,5,18,47,145,0,0,0,0,5,33,18,0,11,28,80,43,118,0,80,52,61
26,24,19,10,10,14,25,105,61,0,0,0,12,29,48,539,71,61,51,29,23,10,3,0,5,15,23,31,38,55,72,73,86,177,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368,1257,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,119,95,74,84,86,87,81,78,79,77,81,77,91,82,77,43,31,8,0,0,155,165,91,61,0,8,36,58,4,0,10,32,0,76,0,44,29,34
13,10,0,0,8,16,28,73,0,0,0,0,7,24,43,459,59,45,35,27,14,3,0,8,14,24,36,39,49,55,64,71,94,150,180,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,4724,640,4,0,40,0,0,0,0,0,0,0,0,0,0,0,8,204,115,107,106,113,109,97,97,104,98,89,86,110,107,112,59,22,0,0,0,0,84,90,136,5,16,46,138,10,0,0,9,0,66,18,27,25,26
3,0,0,0,5,12,21,40,0,0,0,0,4,18,30,388,54,36,27,17,5,0,8,20,28,37,59,65,69,84,88,90,97,130,169,191,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,9934,9493,9121,8771,8467,3440,2745,2216,1584,760,0,0,0,0,0,0,0,0,0,0,0,290,145,138,127,143,124,104,125,126,112,116,122,116,98,56,0,0,0,0,0,0,55,70,189,0,0,0,164,6,0,0,5,9,28,6,4,3,5
18,7,0,0,0,5,10,13,0,0,0,0,0,11,24,331,40,19,15,6,0,2,12,24,37,44,52,75,79,96,87,150,218,300,239,322,165,0,0,0,0,0,0,0,0,0,7,302,312,322,8678,839,722,639,580,597,729,1001,1278,1525,1441,0,1918,1908,1898,1878,1868,1591,1355,896,0,184,372,164,144,147,159,132,136,143,130,114,133,116,99,71,28,0,0,0,0,0,3,45,63,236,129,0,86,174,0,0,0,0,0,0,0,11,13,17
26,13,10,0,0,0,0,0,0,0,0,0,0,0,25,285,28,15,6,0,4,14,26,30,36,58,61,76,91,121,0,0,0,158,296,319,342,0,0,3,8,0,0,0,0,0,0,275,0,0,8057,892,811,708,535,472,471,640,995,1663,2909,2653,2317,0,0,0,257,436,854,1725,1699,1675,1458,1247,1135,1034,916,807,723,626,534,440,357,249,165,82,24,0,0,0,0,0,6,38,62,156,219,107,268,108,0,0,0,5,7,0,0,46,31,27
38,26,21,6,0,0,0,0,0,0,0,0,0,0,19,238,17,3,0,4,13,18,39,50,55,70,68,77,93,185,94,0,0,0,154,326,511,267,156,92,69,59,7,0,0,0,0,549,1170,2127,7608,907,882,816,597,424,311,294,334,382,487,649,775,449,0,0,27,19,21,20,16,16,0,0,12,26,28,25,26,23,22,20,18,17,16,7,0,0,0,0,0,0,11,59,102,198,216,169,364,0,0,0,0,8,35,26,0,81,50,47
46,43,26,7,0,0,0,0,0,0,0,0,0,0,29,205,9,0,8,19,32,38,42,49,61,89,83,95,97,154,180,97,0,0,0,177,339,286,230,176,130,153,21,3,0,0,10,1101,1752,1904,5020,918,947,936,767,538,305,229,274,246,317,474,651,902,563,0,4,3,4,6,2,6,0,0,0,4,3,6,6,5,6,4,5,5,5,5,4,0,0,0,0,0,0,6,0,114,244,347,565,0,0,0,0,0,19,65,0,125,81,48
56,48,30,12,0,0,0,0,0,0,10,0,0,11,53,168,8,23,60,97,148,224,283,351,390,454,504,571,341,254,220,214,110,63,33,121,255,269,260,213,191,277,14,0,0,0,0,2065,2338,2033,3566,858,1000,1070,964,728,338,157,296,147,161,240,370,641,1143,1091,1028,968,911,844,786,733,668,606,545,484,425,376,328,283,232,182,146,110,81,56,32,6,0,0,0,0,0,0,0,0,0,166,668,0,0,0,0,0,0,75,0,184,88,48
60,46,31,18,5,0,0,0,0,0,27,0,0,13,46,118,6,16,27,33,42,54,28,18,0,0,0,294,336,297,286,259,182,138,94,115,208,247,285,249,245,412,0,0,0,0,2713,4054,2715,1750,2106,679,915,1126,1189,1065,463,0,202,107,90,90,85,90,87,100,92,82,93,81,81,82,84,84,79,76,66,50,54,53,49,38,35,17,8,3,0,0,0,0,0,0,0,0,0,0,0,96,734,0,0,4,0,0,0,95,223,241,87,61
68,55,43,24,6,0,0,0,0,0,44,3,4,18,50,80,5,13,18,28,23,18,0,0,0,0,0,153,349,656,983,1298,1533,1725,1882,2033,2205,2412,2627,2879,3170,3790,4047,4347,5352,5362,5380,2699,1398,731,872,413,654,1033,1388,1625,938,0,137,93,74,73,61,65,56,72,71,67,81,58,67,64,64,75,69,57,69,42,38,39,38,20,22,9,0,0,0,0,0,0,0,0,0,0,0,6,15,64,783,404,224,24,6,0,0,0,333,188,92,74
77,59,50,48,19,0,0,0,0,38,62,6,0,8,61,39,0,2,3,6,0,0,0,0,0,0,0,0,0,300,330,305,239,197,166,146,123,137,124,202,269,367,492,563,985,0,8,25,44,66,284,189,297,576,1150,2280,1879,519,137,80,49,52,43,45,32,38,42,41,74,35,38,44,43,47,60,32,41,34,27,23,23,15,9,0,0,0,0,0,0,0,0,0,0,0,4,15,25,50,415,415,475,40,39,53,107,228,439,163,100,93
77,64,52,32,0,0,0,409,830,820,762,718,11,7,37,0,0,0,0,0,0,0,0,0,0,52,218,419,523,587,353,222,154,140,106,101,93,117,111,221,348,501,596,656,692,0,12,24,38,41,140,26,17,0,0,1319,2659,874,187,104,42,29,26,23,22,17,20,0,39,23,21,19,18,19,43,18,20,15,10,11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,13,21,38,57,242,333,691,98,120,160,249,378,471,240,153,98
158,179,261,459,890,880,870,860,431,0,0,679,0,8,23,0,0,0,0,0,0,0,0,0,0,121,290,362,181,97,87,73,92,84,70,93,92,99,85,285,447,547,598,667,324,0,7,15,34,47,93,12,7,0,0,0,2218,1534,260,130,42,16,9,3,0,0,10,0,12,9,7,5,0,0,20,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,28,49,71,164,279,910,142,175,213,299,321,234,0,0,0
340,316,473,710,465,0,0,0,0,0,72,669,0,0,2,0,0,0,0,0,0,0,0,0,0,236,409,208,0,0,52,66,70,66,76,76,68,84,96,440,597,663,721,373,0,0,9,18,31,44,39,3,0,0,0,0,1435,2807,361,167,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,50,69,121,212,1126,209,248,273,300,240,126,0,0,0
1174,798,629,372,0,0,0,0,0,55,133,577,29,0,0,0,0,0,0,0,0,0,0,253,380,450,274,0,0,40,105,63,46,48,47,43,54,70,75,732,728,725,367,0,0,0,0,1,15,12,0,0,0,0,0,0,0,2623,580,218,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,54,71,111,195,1568,644,1050,1819,1673,1515,1380,1286,1255,1207
22,3,0,0,0,0,0,0,0,92,128,457,48,19,3,0,0,0,0,0,0,0,0,445,212,112,75,35,52,75,45,0,8,21,23,33,50,61,77,1388,709,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2308,917,361,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,40,60,79,102,155,2103,818,989,911,0,0,17,28,56,30
12,0,0,0,0,0,0,0,85,164,143,348,24,7,0,0,0,0,0,0,0,0,0,435,0,0,3,0,0,3,0,0,10,12,8,20,36,54,72,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,52,71,1808,1402,611,248,0,0,0,0,11,10,0,0,0,0,0,0,0,10,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,35,54,69,104,143,2575,775,765,462,0,0,0,0,29,16
0,0,0,0,0,0,0,78,135,112,107,251,10,0,9,6,0,0,0,0,0,0,156,425,0,0,0,0,0,0,0,0,0,0,0,11,33,54,61,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,1067,2127,986,484,0,0,0,0,33,13,0,0,0,0,0,0,0,0,49,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,14,33,55,77,91,129,2992,661,500,221,4,0,0,0,7,5
0,0,0,26,36,51,81,127,100,95,91,178,9,0,13,39,66,95,138,173,210,255,323,249,0,0,0,0,0,0,0,0,0,0,0,13,36,48,58,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1397,939,757,467,0,0,63,28,20,13,12,9,12,11,31,54,100,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,53,31,34,45,50,74,92,116,3305,502,316,132,14,11,5,0,0,0
0,0,0,16,0,0,31,57,61,50,62,111,5,0,0,0,21,29,40,40,50,59,110,62,0,0,0,0,0,0,0,0,0,0,0,19,34,45,66,1190,191,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,1845,332,543,955,893,809,708,537,465,397,344,288,254,206,164,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60,105,157,258,311,375,453,3771,375,210,91,26,22,10,5,0,0
0,0,0,6,0,0,43,55,46,38,48,61,0,2,12,22,32,21,33,40,42,48,66,0,0,0,0,0,0,0,0,0,0,0,7,23,27,47,63,936,211,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,91,76,92,132,175,175,88,81,66,60,40,41,31,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,51,0,0,215,4018,264,159,80,41,36,25,19,5,0
0,0,0,0,10,26,74,41,23,19,34,24,0,0,0,0,0,0,19,17,20,35,24,0,0,0,0,0,0,0,0,0,0,0,0,3,17,33,58,789,288,224,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,72,1613,71,43,44,62,130,241,74,75,66,50,30,27,13,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,26,0,0,122,4288,217,126,72,57,54,45,46,20,5
0,0,0,0,0,6,28,0,0,0,7,0,0,0,0,0,0,10,20,11,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,62,594,315,466,346,285,205,154,88,37,0,0,0,0,0,0,0,0,0,0,142,1490,79,25,8,0,0,189,53,51,48,36,25,21,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,4372,149,96,76,71,57,46,30,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,29,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,31,56,396,112,212,89,91,70,62,49,57,30,10,0,0,0,0,0,0,0,125,277,1355,91,31,0,0,0,144,61,45,38,26,12,6,0,7,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,60,70,4599,255,306,240,181,128,65,20,0,0
0,0,0,0,0,0,0,0,0,0,10,8,7,5,4,0,0,0,0,0,55,11,7,0,9,28,25,0,0,0,0,0,0,0,0,0,8,29,56,299,0,154,83,71,64,50,31,23,8,0,5,6,3,7,10,0,0,231,259,1156,102,58,0,0,3,87,47,35,26,22,5,0,2,23,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,21,0,4903,284,146,0,0,9,7,0,0,0
0,0,0,0,0,0,0,14,17,30,38,23,27,23,21,15,10,7,0,0,82,21,18,4,9,21,51,0,0,0,0,0,0,0,0,0,0,33,51,262,0,99,81,68,71,55,30,17,3,18,67,118,223,306,368,398,434,473,284,974,121,93,0,0,0,39,36,24,13,6,0,6,13,44,26,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4913,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,52,42,49,40,42,41,35,44,41,37,35,47,62,113,31,16,1,15,23,79,0,0,0,0,0,13,0,0,0,0,42,47,227,63,115,64,54,46,45,33,16,4,18,49,72,183,104,48,31,39,47,54,745,145,181,136,89,46,29,24,11,2,0,4,16,27,43,48,43,96,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452,4923,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,48,102,64,66,62,62,58,67,64,63,60,65,73,78,80,28,9,3,27,52,151,0,0,0,0,7,33,33,0,4,22,75,43,117,0,72,44,42,32,23,23,11,5,20,46,81,119,0,0,4,20,27,35,624,84,66,60,57,35,27,17,5,0,6,15,18,36,50,66,61,93,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698,2487,0,0,20,0,0,0,0,0,0
0,0,0,0,0,0,124,109,81,82,91,94,91,92,79,86,73,90,91,83,69,38,24,3,0,0,161,171,90,55,0,11,25,64,10,0,9,33,0,80,0,36,31,35,29,17,15,5,5,23,43,100,61,0,0,0,13,28,41,548,68,56,43,39,20,14,3,0,5,19,32,30,42,51,71,72,96,168,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4334,1265,4,0,30,0,0,0,0,0,0
0,0,0,0,0,7,207,106,94,102,120,108,94,100,102,100,92,106,89,83,94,44,15,0,0,0,0,91,99,114,1,18,52,150,10,0,0,12,0,70,27,23,16,18,14,5,0,0,5,24,32,64,0,0,0,0,6,20,34,474,55,46,34,31,14,6,0,8,11,22,43,53,57,62,72,82,107,144,179,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,0,0,4667,658,10,0,40,0,0,0,0,0,0
0,0,0,0,0,0,286,126,126,139,139,119,121,130,115,114,121,111,95,86,60,0,0,0,0,0,0,57,94,170,0,0,0,176,6,0,0,6,8,23,8,8,5,6,3,0,0,0,5,19,25,35,0,0,0,0,3,16,34,408,43,38,19,19,6,0,3,18,27,31,37,55,62,92,90,96,108,145,162,195,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,9881,9458,9113,8800,8489,3488,2775,2293,1614,745,0,0,0,0,0
1862,1559,1319,878,0,189,369,147,153,156,143,129,136,133,131,137,126,113,104,72,33,0,0,0,0,0,5,46,88,225,121,0,84,186,0,0,0,0,0,0,0,23,13,18,11,8,0,0,0,5,6,6,0,0,0,0,0,12,26,349,26,28,13,5,0,7,11,24,38,52,60,73,59,91,98,167,225,320,252,337,170,0,0,0,0,0,0,0,0,0,3,305,315,325,8658,809,687,611,561,605,699,927,1293,1589,1463,0,1912,1902,1892,1872
283,476,873,1722,1701,1668,1449,1241,1147,1027,920,814,717,612,522,431,337,245,161,79,22,0,0,0,0,0,4,30,75,158,209,95,283,122,0,0,0,4,4,0,0,54,32,38,23,18,12,0,0,0,0,0,0,0,0,0,0,0,14,307,29,13,3,0,2,23,26,38,42,56,63,85,74,88,0,0,0,162,302,330,343,0,0,5,8,0,0,0,0,0,0,282,0,0,8073,858,755,658,522,487,498,623,977,1674,2912,2664,2334,0,0,0
