0,11,9,14,11,9,9,8,0,6,0,0,0,251,19,11,0,0,0,0,3,23,9,0,0,3,6,3,0,0,16,54,58,178,173,131,97,80,9,15,9,13,14,7,7,5,5,7,8,10,12,16,10,5,0,8,6,0,0,0,0,26,7,1,0,0,0,136,150,228,348,288,217,136,27,7,0,0,3,14,21,46,0,0,7,119,286,777,694,663,325,201,149,1588,810,402,217,127,74,8,12,2,0,13,36,87,119,147,189,236,298,2405,2425,0,357,216,55,15,0,0,0,67,50,65,45,30,11,6,0,6,0,0,0,7,17,8,9,17,10,15,14,3,0,0,0,9,24,571,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,232,19,16,2,0,0,2,6,50,10,0,0,0,6,11,0,0,19,52,69,274,135,58,37,19,0,0,0,0,2,0,0,0,0,0,0,0,0,6,4,0,0,22,6,0,0,0,0,44,14,4,0,0,4,243,200,196,161,0,0,0,0,0,0,0,0,12,22,62,0,0,4,226,424,1221,602,314,0,46,95,1503,0,0,0,0,4,0,0,0,0,9,23,54,27,18,35,48,67,2081,0,0,0,3,0,0,0,0,0,98,52,34,0,3,3,0,0,16,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,14,24,597,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,207,17,6,0,0,0,5,11,60,0,0,0,11,14,39,4,0,43,92,95,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,4,0,0,0,63,16,9,0,0,3,354,198,176,81,0,0,0,0,0,0,0,0,10,28,90,0,0,0,429,642,1012,0,0,0,79,131,1443,0,0,0,0,0,0,0,0,0,14,25,32,0,0,39,57,63,2041,0,0,0,0,0,0,0,0,0,134,46,22,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,615,0,0
0,0,3,0,0,0,0,0,0,0,29,63,93,186,11,1,0,0,0,7,17,76,0,0,0,8,14,53,0,0,84,111,91,162,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54,12,9,0,0,0,82,20,11,2,0,4,459,161,96,0,0,0,0,0,0,0,0,0,6,17,108,52,25,0,848,871,664,0,0,0,159,176,1365,0,0,0,0,0,0,0,0,0,13,22,27,34,56,84,65,60,1992,0,0,3,0,0,0,0,0,0,164,39,25,4,0,0,8,13,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,26,636,331,0
138,81,12,3,0,0,0,8,27,42,56,40,35,77,4,0,2,10,10,15,30,104,1,0,0,18,41,115,138,158,176,112,70,93,0,0,0,9,11,11,4,7,10,9,13,15,11,9,11,16,17,18,15,27,42,71,19,13,4,0,0,103,23,16,4,0,0,515,101,45,0,0,0,11,27,89,466,773,1026,1220,1340,1472,1559,1627,1665,1695,869,441,251,271,298,317,185,1269,534,438,347,187,52,18,0,0,0,12,13,23,30,31,41,37,40,1946,1832,1801,1763,1694,1600,1450,1242,970,673,457,129,42,0,0,0,6,17,56,33,25,14,18,10,9,15,12,15,14,16,20,15,13,4,15,29,324,494,259
1219,0,28,15,0,0,0,4,12,9,13,21,30,50,0,2,9,11,17,21,33,132,3,0,0,10,8,15,21,26,24,27,25,47,4,0,0,37,25,20,17,20,25,19,19,19,26,21,22,24,21,23,31,43,45,52,23,13,4,0,0,127,22,12,0,0,0,568,75,34,0,0,0,4,17,121,701,646,511,336,213,137,93,64,58,44,32,27,37,30,32,26,31,622,148,187,275,262,52,22,0,0,3,16,13,17,17,23,25,18,17,81,54,67,100,158,260,393,525,596,440,273,104,39,0,0,3,19,47,91,126,161,184,209,229,247,275,297,324,352,383,410,429,457,473,499,542,728,980,1126
8,16,3,6,0,0,0,3,14,10,12,12,16,45,95,1415,1431,1447,1464,714,386,354,4,0,0,0,2,6,10,15,5,11,8,16,0,0,0,68,51,76,137,235,432,406,391,360,334,301,284,263,241,215,188,155,122,90,44,26,4,0,0,144,14,10,0,0,3,612,49,22,0,0,0,3,13,174,1220,596,292,144,84,38,24,20,26,13,7,8,20,12,10,10,24,536,66,116,246,472,73,36,0,0,0,3,2,7,10,20,12,8,7,28,17,22,33,63,114,228,432,786,666,430,183,72,0,0,0,3,8,17,14,17,11,8,9,10,17,14,20,22,13,11,7,8,11,14,18,9,8,9
0,0,0,0,0,0,0,0,3,0,0,0,8,56,131,1305,0,0,768,753,563,634,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,216,266,464,418,336,217,0,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,18,12,0,0,5,652,33,22,0,0,0,8,20,330,1142,0,0,0,0,0,0,5,7,0,0,0,5,0,0,7,23,480,4,0,0,429,103,61,3,0,0,0,0,0,4,7,0,0,0,4,2,0,0,0,2,0,0,421,868,649,248,123,0,0,0,0,0,3,0,0,0,0,0,0,4,3,5,4,0,0,0,0,0,2,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,112,187,1234,0,0,377,571,577,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,335,243,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,23,15,0,0,0,672,24,16,0,0,0,6,16,652,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,456,4,0,5,367,139,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,1068,388,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,4,0,0,0,0,212,239,1131,0,0,194,389,480,1208,4,0,0,0,2,0,0,0,0,0,0,3,0,0,319,270,195,133,6,7,9,6,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,208,27,10,0,0,0,696,26,14,0,0,4,13,24,1248,615,0,0,0,0,0,2,0,0,0,2,0,0,0,0,10,20,428,6,0,4,277,207,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,515,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,36,88,141,183,223,261,298,316,339,361,385,407,228,999,0,0,106,307,407,1434,4,0,0,6,15,12,0,0,0,142,344,0,1661,1641,1620,1273,1111,997,896,863,830,798,774,743,706,655,609,562,532,500,477,458,430,400,373,358,337,317,300,282,43,12,0,0,0,718,21,10,0,0,1,11,24,1224,0,0,0,19,16,14,18,14,12,14,15,7,0,0,0,11,16,402,4,0,0,150,187,341,305,248,183,97,26,7,0,0,0,13,23,40,63,84,107,127,144,165,197,222,247,587,508,1007,986,959,935,915,899,881,856,839,812,791,770,751,727,697,670,639,593,540,468,359,238,122,46,16,0,0
0,12,23,78,79,65,49,35,26,24,29,28,25,28,50,889,4,0,0,141,284,1586,0,0,4,11,20,37,0,0,77,267,419,3500,23,24,25,17,22,21,28,26,29,29,34,47,71,75,73,26,28,27,25,33,30,26,15,15,17,17,16,22,20,12,0,0,358,740,22,15,0,0,0,8,19,1199,0,0,0,44,27,28,26,22,17,21,14,12,3,0,0,8,16,385,3,0,0,52,38,54,87,116,156,141,16,7,0,0,0,3,5,15,22,21,18,18,17,25,31,26,23,52,21,23,28,31,27,27,25,25,22,29,24,24,18,23,34,38,50,72,92,128,184,229,206,151,46,30,11,0
0,14,20,130,69,34,24,21,24,18,17,12,18,33,64,844,0,0,0,66,174,1677,0,0,4,9,17,54,2,0,159,365,554,3247,10,13,22,15,19,19,20,14,14,15,17,16,40,71,122,29,15,9,8,16,18,26,7,5,4,5,6,10,12,3,0,0,579,405,21,10,0,0,0,4,21,1178,0,0,0,83,48,70,48,28,31,25,17,20,3,0,0,8,22,361,1,0,0,25,21,21,39,67,129,255,19,6,0,0,0,0,3,6,9,10,6,10,10,16,28,19,10,19,14,12,15,12,7,9,16,12,14,22,15,16,10,10,15,16,22,37,47,75,130,251,239,237,45,21,10,0
0,8,21,109,0,0,0,1,2,0,0,0,0,32,58,798,0,0,0,48,122,1747,864,0,7,22,25,84,4,0,296,593,758,2955,0,0,0,0,0,3,6,3,0,0,0,0,0,0,95,40,23,5,0,0,0,16,0,0,0,0,0,0,3,0,0,0,694,207,18,7,0,0,0,7,26,1158,122,0,0,121,43,42,0,0,47,25,27,16,0,0,0,6,19,336,0,0,0,0,0,0,0,0,0,234,16,9,0,0,0,0,0,0,0,1,0,2,6,14,13,0,0,0,0,0,3,0,0,0,0,0,0,4,4,5,0,0,0,0,0,2,3,0,0,119,232,438,53,35,18,0
0,10,22,88,0,0,0,0,0,0,0,0,0,52,74,768,0,0,0,27,84,936,1327,0,0,19,29,108,0,0,570,869,871,2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,39,27,7,0,0,0,6,0,9,0,0,0,0,0,0,0,0,753,113,19,11,0,0,0,10,25,1006,267,0,0,147,35,26,0,0,71,25,27,11,0,0,0,7,18,316,0,0,0,0,0,0,0,0,50,220,13,3,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,48,40,25,0
0,5,19,69,0,0,0,0,0,0,0,0,49,104,86,718,0,0,0,13,52,516,1585,0,0,13,23,126,65,0,1163,1162,899,2105,0,0,0,0,0,1,0,0,2,0,0,0,0,0,32,32,30,7,0,0,0,0,7,23,15,8,0,0,5,2,0,0,800,79,27,11,0,0,0,5,19,835,515,0,79,171,34,24,0,0,97,28,22,9,0,0,0,4,14,301,2,0,0,0,4,6,0,64,100,146,8,1,0,4,3,0,0,0,0,0,4,5,8,11,8,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,372,35,38,38,13
7,3,15,52,0,0,0,11,25,50,60,78,107,82,51,666,0,0,0,22,60,351,1960,1975,1990,2022,2060,2150,2239,2261,2284,1146,604,1640,1278,1263,1220,1172,1112,1012,875,659,415,180,137,83,58,30,31,23,26,8,0,0,0,2,9,23,28,26,15,14,20,26,0,0,0,2134,62,20,2,0,0,7,15,566,996,973,943,833,704,640,569,507,414,201,62,26,0,0,0,4,13,278,0,0,0,19,42,71,87,108,61,77,2,0,5,15,19,10,7,7,0,0,6,18,20,19,21,16,23,11,14,11,8,15,11,8,6,5,6,17,11,17,1,3,0,0,0,22,44,70,127,174,225,348,30,31,29,22
6,5,13,37,4,0,0,5,11,18,14,27,30,23,31,625,0,0,0,5,6,17,13,12,17,21,24,29,25,28,27,23,24,60,24,48,68,104,173,254,392,488,474,86,77,37,25,20,23,21,23,17,4,0,0,4,9,22,37,37,29,25,26,56,4,0,0,2016,34,11,0,0,0,8,12,64,30,37,40,44,61,86,117,177,224,223,25,12,0,0,0,1,14,260,0,0,5,21,16,13,19,25,22,30,0,2,7,18,27,31,29,32,0,0,0,12,25,27,32,28,32,29,25,21,19,20,25,28,27,22,18,24,21,50,9,17,3,0,0,11,21,33,67,72,75,93,17,20,21,11
0,6,7,13,0,0,0,6,7,8,5,14,9,17,29,594,0,0,0,0,1,12,8,9,10,10,13,21,13,12,9,10,17,18,10,14,14,27,58,113,243,460,869,93,92,51,5,7,12,11,13,7,0,0,0,32,77,250,434,462,487,508,283,204,0,0,0,1986,40,16,0,0,0,6,4,28,16,17,21,24,35,37,49,94,202,405,19,6,0,0,0,3,16,241,13,0,0,7,3,6,17,12,8,14,11,21,19,28,28,34,36,55,0,0,0,9,32,58,94,120,152,189,229,296,347,406,423,443,472,494,518,544,560,310,15,16,0,0,0,16,22,42,81,97,55,40,7,8,15,7
0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,567,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,815,90,86,71,0,0,0,0,1,0,0,0,13,42,44,297,149,0,0,249,265,349,0,0,0,1951,40,25,6,0,0,0,0,6,3,2,0,0,3,0,0,0,0,389,18,6,0,0,0,3,15,205,13,0,0,0,0,0,3,0,0,0,0,14,29,52,72,98,75,107,0,0,0,0,0,0,4,0,6,11,24,103,61,37,0,0,0,0,0,0,318,655,27,18,0,0,0,14,22,63,101,52,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,5,23,34,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,117,117,131,68,0,0,0,0,0,0,0,16,35,45,273,0,0,0,137,194,460,0,0,331,1924,39,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,28,15,0,0,0,4,18,180,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,66,156,74,0,0,0,0,0,0,0,3,6,23,82,0,0,0,0,0,0,0,0,0,671,27,12,0,0,0,14,18,94,54,0,0,0,0,0,0,0
0,0,0,5,5,0,0,0,0,0,0,0,3,14,21,517,189,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,687,101,83,105,129,78,0,0,0,0,0,0,27,45,49,237,0,0,0,84,139,539,0,396,618,1561,38,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,20,9,0,0,0,6,20,153,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,51,110,135,76,0,0,0,0,0,0,0,7,24,66,0,0,0,0,5,3,0,0,356,699,36,15,0,0,0,10,20,76,0,0,0,0,0,0,0,0
5,7,13,18,13,9,5,5,4,0,0,0,0,12,21,307,331,256,186,99,48,29,3,0,0,6,15,22,14,6,9,8,3,6,0,0,7,33,48,78,126,162,624,131,58,70,97,143,106,64,27,4,11,24,43,38,39,197,0,0,3,66,158,715,741,762,383,1241,54,20,3,0,0,13,26,48,73,89,114,132,156,179,209,224,243,331,20,9,0,0,0,4,14,121,29,16,6,0,7,8,10,4,6,17,5,6,0,0,0,13,47,87,101,134,71,41,21,17,0,0,0,5,19,42,0,0,0,0,56,100,146,279,556,365,27,8,0,0,0,11,24,56,0,0,0,8,12,6,10,12
14,24,26,25,22,17,13,12,10,4,0,0,0,7,14,139,128,120,135,88,20,15,3,0,3,15,23,53,21,21,21,12,8,9,0,0,2,12,15,32,62,47,376,221,36,28,40,49,61,56,21,2,1,7,18,26,36,170,0,0,0,6,17,18,32,26,21,1032,72,25,0,0,0,6,12,21,19,15,20,22,26,23,19,19,22,64,22,15,3,0,0,5,17,90,7,0,0,9,12,21,26,21,20,43,14,7,0,0,6,15,37,74,94,120,91,76,49,51,0,0,0,4,13,25,0,0,0,215,0,834,753,684,533,239,46,17,2,0,3,12,21,32,0,0,0,36,24,20,23,21
325,312,285,263,231,208,189,124,52,24,7,0,0,8,17,61,108,116,154,149,21,10,0,0,0,10,24,434,354,332,313,294,66,29,0,0,4,14,17,34,76,38,216,378,20,11,16,28,52,92,30,9,0,5,19,23,34,145,0,0,0,6,9,14,11,9,7,975,124,50,0,0,0,2,12,11,7,5,14,11,8,4,10,14,11,29,9,9,0,0,0,5,12,65,2,1,20,34,49,78,99,120,142,136,15,3,0,0,4,27,59,106,161,238,183,139,88,103,0,0,0,0,7,12,0,0,3,421,3971,20,8,5,4,8,8,4,0,0,0,5,18,10,0,0,0,156,214,390,372,351
0,0,0,3,0,0,43,95,20,11,0,0,0,0,4,0,40,76,144,273,22,10,0,0,0,7,20,449,0,0,0,207,46,26,0,0,0,4,10,31,50,0,0,360,18,4,0,0,0,67,26,12,0,0,12,19,35,113,0,0,0,0,0,3,0,0,0,886,152,86,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,3,8,48,0,0,5,0,0,4,0,0,69,229,17,10,0,0,0,0,0,0,0,108,207,195,148,199,0,0,0,0,0,1,0,0,0,800,3735,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,265,209,196,0,0
0,0,0,0,0,0,0,75,13,7,0,0,0,0,0,0,0,0,0,253,23,14,0,0,0,8,26,476,0,0,5,173,67,41,0,0,0,0,7,46,29,0,0,341,19,4,0,0,0,46,19,13,1,0,13,18,30,86,0,0,0,0,0,0,0,0,0,812,193,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,30,0,0,0,0,0,0,0,0,0,245,22,12,0,0,0,0,0,0,0,0,102,209,175,294,0,0,0,0,0,0,0,0,0,1623,3325,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,171,99,0,0
0,0,3,1,0,0,0,59,18,10,0,0,0,0,0,0,37,76,113,231,18,8,0,0,0,9,17,494,0,0,3,112,76,80,45,0,0,0,0,33,0,0,0,317,24,8,0,0,0,26,17,6,0,0,15,18,29,58,0,0,0,10,39,89,167,240,316,717,201,321,265,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,4,3,0,0,259,25,7,0,0,0,0,0,0,0,0,0,110,150,374,0,0,0,0,0,0,0,1730,2672,3241,2462,68,47,24,0,3,0,2,0,0,4,9,0,0,0,0,0,430,107,46,0,0
0,9,14,10,6,0,4,37,11,3,0,0,0,7,31,51,74,61,51,95,19,8,0,0,2,13,20,520,0,0,0,66,48,54,74,56,43,31,5,24,0,0,0,294,25,12,0,0,0,9,6,0,0,10,22,21,24,37,0,0,0,18,44,87,130,123,140,289,66,96,159,310,290,270,249,229,210,195,179,145,124,96,71,53,43,30,21,10,0,0,0,5,0,3,0,0,0,27,20,40,39,75,128,281,30,6,0,0,0,0,9,16,0,0,5,101,280,910,1214,1508,1784,1967,2115,2599,3035,3384,1886,1102,794,23,27,37,25,12,1,8,7,7,11,24,18,18,14,122,230,478,80,33,0,0
0,37,23,21,11,4,0,13,6,0,0,0,5,13,21,22,25,31,26,50,20,8,0,0,4,20,25,545,0,0,0,34,28,30,21,12,5,10,3,18,0,0,0,271,19,5,0,0,0,2,0,7,0,0,7,7,7,17,0,0,0,24,63,122,150,132,131,169,22,32,26,25,25,24,18,18,14,14,23,26,30,32,25,12,9,3,2,0,0,0,0,15,4,0,0,0,0,68,57,70,83,129,144,171,27,11,0,0,0,4,11,29,0,0,4,58,169,491,578,635,527,365,275,943,864,673,446,273,229,15,15,5,4,0,8,12,16,13,17,20,22,22,24,283,276,285,57,26,3,0
0,65,49,68,47,34,13,5,0,6,0,0,0,4,17,14,15,20,9,16,16,1,0,0,0,13,23,565,0,0,0,11,10,19,12,12,9,9,0,6,0,0,0,255,30,10,0,0,0,0,5,23,7,0,0,1,1,3,0,0,14,48,81,163,167,128,102,90,6,12,9,11,15,9,6,7,5,6,6,6,11,18,13,7,0,4,3,0,0,0,0,29,9,2,0,0,0,145,138,191,342,291,218,138,37,10,0,0,5,15,24,48,0,0,4,116,283,750,667,679,336,195,165,1609,811,424,197,96,76,8,12,2,0,8,38,81,114,145,186,243,295,2404,2429,0,356,212,60,19,0,0
0,101,53,38,0,4,4,0,0,16,0,0,0,0,3,0,0,4,0,0,5,0,0,0,0,14,31,600,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,227,29,15,3,0,0,2,10,48,6,0,0,6,8,14,0,0,25,56,88,267,146,71,40,21,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,19,8,3,0,0,0,43,13,5,0,0,1,247,178,199,187,0,0,0,0,0,0,0,0,7,24,70,0,0,1,217,428,1229,637,325,0,52,110,1513,0,0,0,0,3,0,0,0,0,10,19,48,27,18,38,62,63,2081,0,0,0,3,0,0,0,0
0,128,51,27,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,18,8,0,0,0,6,13,65,0,0,0,12,14,39,4,0,39,70,92,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,6,0,0,0,65,19,9,0,0,3,358,183,192,81,0,0,0,0,0,0,0,0,6,23,89,0,0,0,437,625,1003,0,0,0,102,136,1451,0,0,0,0,0,0,0,0,0,16,17,32,0,0,50,66,59,2036,0,0,0,0,0,0,0,0
0,164,53,20,3,0,0,8,14,44,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,27,644,331,0,0,0,1,0,0,0,0,0,0,0,34,63,91,187,8,1,0,0,0,8,13,83,0,0,0,10,21,60,0,0,83,103,110,168,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,49,18,6,0,0,0,82,18,10,2,0,5,459,141,107,0,0,0,0,0,0,0,0,0,3,20,106,59,34,0,861,834,681,0,0,0,178,178,1376,0,0,0,0,0,0,0,0,0,11,18,32,37,59,88,67,52,1989,0,0,4,0,0,0,0,0
675,420,115,31,0,0,0,6,18,69,43,32,18,20,16,13,14,12,17,10,5,16,12,7,8,13,18,331,505,271,146,87,11,5,0,0,0,4,22,40,60,45,41,80,3,0,1,8,5,14,20,105,3,0,0,12,39,121,136,158,174,116,89,95,0,0,0,4,8,12,8,8,9,10,10,18,9,7,12,12,7,17,9,13,30,69,20,12,6,0,0,107,27,18,5,0,0,514,96,60,0,0,0,14,36,91,426,744,1015,1204,1336,1466,1551,1629,1660,1693,863,483,268,287,306,336,176,1266,520,426,314,186,34,12,0,0,0,10,18,20,25,28,38,36,37,1950,1845,1804,1759,1689,1599,1465,1278,1022
499,278,104,41,0,0,2,16,40,87,122,158,185,207,224,254,271,296,327,365,384,410,441,457,473,498,529,711,966,1117,1203,0,29,13,0,0,0,4,17,14,20,22,24,46,0,3,11,13,21,24,30,132,5,0,0,9,13,15,16,25,22,32,28,45,5,0,0,26,29,24,24,26,22,24,31,28,22,24,31,24,26,31,23,31,51,61,25,17,4,0,0,130,25,10,0,0,0,561,79,39,0,0,0,6,19,96,657,633,493,323,201,134,88,63,50,41,30,20,28,25,27,30,23,648,160,222,262,270,43,20,0,0,5,16,14,11,19,31,32,25,22,68,56,68,100,161,242,344,485,631
663,420,166,69,0,0,0,4,10,11,8,14,10,5,5,13,8,18,17,23,9,14,10,2,5,8,22,15,14,11,9,25,6,6,0,0,0,4,14,9,12,10,10,49,99,1411,1430,1440,1459,748,417,377,6,0,0,0,3,5,8,19,13,18,10,14,0,0,0,70,68,83,132,242,422,408,387,351,331,305,280,256,240,214,190,164,140,98,47,26,4,0,0,154,21,5,0,0,1,594,61,19,0,0,0,9,21,183,1236,638,345,191,108,64,36,27,26,19,15,13,20,11,10,14,21,547,69,136,262,493,68,33,0,0,0,1,2,9,16,23,11,8,7,25,26,30,34,69,130,220,398,767
884,670,282,136,0,0,0,0,0,2,0,0,0,0,0,0,2,6,5,6,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,81,137,1297,0,0,731,706,570,666,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,206,257,458,412,340,202,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,14,4,0,0,4,635,51,19,0,0,0,9,21,327,1128,0,0,0,0,0,0,2,4,0,0,0,4,0,0,5,17,488,7,0,0,442,102,62,2,0,0,0,0,0,3,4,0,0,0,1,1,0,0,0,1,0,0,436
529,1037,421,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,169,1217,0,0,388,528,544,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,341,253,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,22,11,0,0,0,667,42,17,0,0,0,9,24,641,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,460,6,0,5,377,164,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,813,512,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,224,212,1122,0,0,204,390,483,1214,1,0,0,0,1,0,0,0,0,0,0,2,0,0,327,286,199,135,7,7,6,7,5,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,205,20,9,0,0,0,695,29,13,0,0,3,15,27,1239,619,0,0,0,0,0,4,0,0,0,5,0,0,0,0,7,15,439,5,0,3,257,182,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,552,491,1002,979,962,946,927,909,886,864,839,817,796,778,752,728,702,668,630,596,538,462,369,253,141,48,19,0,0,0,11,29,77,141,184,223,256,299,317,346,366,388,415,225,1004,0,0,103,291,402,1438,5,0,0,9,12,8,0,0,0,152,364,0,1669,1642,1621,1268,1106,985,891,858,831,803,764,733,695,655,610,565,526,500,478,457,430,398,369,350,330,312,297,281,50,14,0,0,0,719,23,12,0,0,5,14,28,1218,0,0,0,15,17,13,16,9,7,12,17,4,0,0,0,7,18,416,6,0,0,166,200,344,306,257,185,113,25,3,0,0,0,12,25,38,57,78,97,116,136,155,182,210
27,72,33,34,26,19,21,18,23,23,27,26,23,21,27,27,35,49,65,68,95,140,183,229,200,142,33,27,4,0,0,9,23,89,83,61,46,38,33,21,26,20,21,29,47,877,5,0,0,136,273,1578,0,0,2,13,22,33,0,0,93,284,416,3466,24,23,24,25,28,30,29,27,27,39,50,59,69,83,82,43,35,30,26,34,33,35,24,19,20,18,17,20,24,10,0,0,376,737,22,14,0,0,0,6,18,1193,0,0,0,35,28,25,24,20,21,25,18,10,3,0,0,5,14,388,3,0,0,47,49,59,80,125,140,152,23,5,0,0,0,4,7,10,19,20,17,24,29,29,40,36
12,20,13,14,19,10,9,9,13,10,15,21,12,6,9,7,9,13,26,39,39,68,118,241,261,261,37,26,9,0,0,11,22,128,62,38,25,18,21,12,16,11,14,33,55,835,0,0,0,70,183,1679,0,0,5,12,18,53,3,0,157,354,555,3231,9,10,12,10,12,21,15,15,11,7,13,17,30,58,109,29,21,15,9,15,15,27,14,9,8,7,6,9,14,3,0,0,574,382,23,9,0,0,0,4,23,1177,0,0,0,78,61,75,52,33,37,31,17,18,3,0,0,4,14,371,3,0,0,17,21,25,34,73,125,258,18,8,0,0,0,0,2,5,12,15,13,19,18,17,29,17
0,0,0,0,2,0,0,0,0,0,0,5,7,4,0,0,0,0,0,7,4,0,0,107,221,452,39,27,11,0,0,8,23,107,0,0,0,1,4,0,0,0,0,29,61,800,0,0,0,44,119,1752,913,0,6,24,26,81,3,0,302,588,726,2931,0,0,0,0,0,5,4,4,0,0,0,0,0,0,87,26,18,6,0,0,0,14,0,0,0,0,0,0,3,0,0,0,682,208,19,8,0,0,0,7,25,1154,119,0,0,121,53,40,0,0,38,22,20,17,0,0,0,3,17,349,0,0,0,0,0,0,0,0,0,243,18,11,0,0,0,0,0,0,0,1,0,3,6,7,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,44,36,21,0,0,11,23,86,0,0,0,0,0,0,0,0,0,54,79,761,0,0,0,25,76,883,1378,0,0,20,28,94,0,0,586,877,857,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,33,18,8,0,0,0,6,0,10,0,0,0,0,0,0,0,0,758,121,20,15,0,0,0,11,23,1010,226,0,0,150,44,23,0,0,68,38,31,11,0,0,0,4,15,326,0,0,0,0,0,0,0,0,64,222,12,4,0,0,0,0,0,0,0,0,0,4,3,4,0,0
4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,388,42,41,41,13,0,4,14,65,0,0,0,0,0,0,0,0,58,99,92,718,0,0,0,13,53,457,1624,0,0,17,44,122,60,0,1160,1155,858,2120,0,0,0,0,0,1,0,0,5,0,0,0,0,0,36,35,19,6,0,0,0,0,5,20,16,13,0,0,3,3,0,0,806,73,27,14,0,0,0,4,20,878,463,0,85,172,35,14,0,0,96,35,22,6,0,0,0,6,20,311,4,0,0,0,3,4,0,49,107,137,9,3,0,1,4,0,0,0,0,0,2,8,10,16,10,6
